Time_s,RPM,Iq_A,Vbat_V,Tinv_C,Treg_C
1.1740218,113,-0.005,19,24,24
2.1740218,101,-0.005,19,24,24
3.1740218,127,-0.005,19,24,24
4.1740218,119,-0.005,19,24,24
5.1740218,112,-0.005,19,24,24
6.1740218,122,-0.005,19,24,24
7.1740218,132,-0.005,19,24,24
8.1740218,112,-0.005,19,24,24
