Time_s,RPM,Iq_A,Vbat_V,Tinv_C,Treg_C,AccX_g,AccY_g,AccZ_g,GyrX_dps,GyrY_dps,GyrZ_dps
3.3168194,0,0,19,0,0,0.029,-0.015,-1,0.3,-0.6,0
3.3268194,0,0,19,0,0,0.029,-0.015,-1,0.3,-0.6,0
3.3368194,0,0,19,0,0,0.029,-0.015,-1,0.3,-0.6,0
3.3468194,0,0,19,0,0,0.029,-0.015,-1,0.3,-0.6,0
3.3568194,0,0,19,0,0,0.029,-0.015,-1,0.3,-0.6,0
3.9294265,0,0,19,0,0,0.027,-0.015,-1.002,0.3,-0.5,0
3.9394265,0,0,19,0,0,0.027,-0.015,-1.002,0.3,-0.5,0
3.9494265,0,0,19,0,0,0.027,-0.015,-1.002,0.3,-0.5,0
3.9594265,0,0,19,0,0,0.027,-0.015,-1.002,0.3,-0.5,0
3.9694265,0,0,19,0,0,0.027,-0.015,-1.002,0.3,-0.5,0
64.3022126,0,0.19,28,0,0,-0.015,-1.002,0.003,-0.6,0,0
64.3122126,0,0.19,28,0,0,-0.015,-1.002,0.003,-0.6,0,0
64.3222126,0,0.19,28,0,0,-0.015,-1.002,0.003,-0.6,0,0
64.3322126,0,0.19,28,0,0,-0.015,-1.002,0.003,-0.6,0,0
64.3422126,0,0.19,28,0,0,-0.015,-1.002,0.003,-0.6,0,0
64.6335179,0,0,19,0,0,0.028,-0.015,-1.002,0.3,-0.6,0
64.6435179,0,0,19,0,0,0.028,-0.015,-1.002,0.3,-0.6,0
64.6535179,0,0,19,0,0,0.028,-0.015,-1.002,0.3,-0.6,0
64.6635179,0,0,19,0,0,0.028,-0.015,-1.002,0.3,-0.6,0
64.6735179,0,0,19,0,0,0.028,-0.015,-1.002,0.3,-0.6,0
64.7145302,0,0,19,0,0,0.027,-0.015,-1.002,0.3,-0.6,0
64.7245302,0,0,19,0,0,0.027,-0.015,-1.002,0.3,-0.6,0
64.7345302,0,0,19,0,0,0.027,-0.015,-1.002,0.3,-0.6,0
64.7445302,0,0,19,0,0,0.027,-0.015,-1.002,0.3,-0.6,0
64.7545302,0,0,19,0,0,0.027,-0.015,-1.002,0.3,-0.6,0
64.7645302,0,0.01,19,0,0,0.027,-0.015,-1.001,0.3,-0.6,0
64.7745302,0,0.01,19,0,0,0.027,-0.015,-1.001,0.3,-0.6,0
64.7845302,0,0.01,19,0,0,0.027,-0.015,-1.001,0.3,-0.6,0
64.7945302,0,0.01,19,0,0,0.027,-0.015,-1.001,0.3,-0.6,0
64.8045302,0,0.01,19,0,0,0.027,-0.015,-1.001,0.3,-0.6,0
64.8145302,0,0,19,0,0,0.028,-0.015,-1.003,0.3,-0.6,0
64.8245302,0,0,19,0,0,0.028,-0.015,-1.003,0.3,-0.6,0
64.8345302,0,0,19,0,0,0.028,-0.015,-1.003,0.3,-0.6,0
64.8445302,0,0,19,0,0,0.028,-0.015,-1.003,0.3,-0.6,0
64.8545302,0,0,19,0,0,0.028,-0.015,-1.003,0.3,-0.6,0
64.8645302,0,0.01,19,0,0,0.028,-0.015,-1.003,0.3,-0.6,0.1
64.8745302,0,0.01,19,0,0,0.028,-0.015,-1.003,0.3,-0.6,0.1
64.8845302,0,0.01,19,0,0,0.028,-0.015,-1.003,0.3,-0.6,0.1
64.8945302,0,0.01,19,0,0,0.028,-0.015,-1.003,0.3,-0.6,0.1
64.9045302,0,0.01,19,0,0,0.028,-0.015,-1.003,0.3,-0.6,0.1
64.9145302,0,0,19,0,0,0.028,-0.015,-1.002,0.3,-0.5,0
64.9245302,0,0,19,0,0,0.028,-0.015,-1.002,0.3,-0.5,0
64.9345302,0,0,19,0,0,0.028,-0.015,-1.002,0.3,-0.5,0
64.9445302,0,0,19,0,0,0.028,-0.015,-1.002,0.3,-0.5,0
64.9545302000001,0,0,19,0,0,0.028,-0.015,-1.002,0.3,-0.5,0
64.9645302000001,0,0,19,0,0,0.027,-0.015,-1.003,0.3,-0.6,0
64.9745302000001,0,0,19,0,0,0.027,-0.015,-1.003,0.3,-0.6,0
64.9845302000001,0,0,19,0,0,0.027,-0.015,-1.003,0.3,-0.6,0
64.9945302000001,0,0,19,0,0,0.027,-0.015,-1.003,0.3,-0.6,0
65.0045302000001,0,0,19,0,0,0.027,-0.015,-1.003,0.3,-0.6,0
65.0145302000001,0,0,0,0,0,0,0,0,1.9,2.7,-1.4
65.0245302000001,0,0,0,0,0,0,0,0,1.9,2.7,-1.4
65.0345302000001,0,0,0,0,0,0,0,0,1.9,2.7,-1.4
65.0445302000001,NaN,0,0,0,0,0,0,0,1.9,2.7,-1.4
65.0545302000001,0,0,0,0,0,0,0,0,1.9,2.7,-1.4
66.9554473,0,0,19,0,0,0.028,-0.016,-1.001,0.3,-0.6,0
66.9654473,0,0,19,0,0,0.028,-0.016,-1.001,0.3,-0.6,0
