Time_s,RPM,Iq_A,Vbat_V,Tinv_C,Treg_C,AccX_g,AccY_g,AccZ_g,GyrX_dps,GyrY_dps,GyrZ_dps,Id_A
0.7588902,0,0,18.8,0,0,0.026,-0.014,-1.004,0.3,-0.7,0,0
0.7688902,0,0,18.8,0,0,0.026,-0.014,-1.004,0.3,-0.7,0,0
0.7788902,0,0,18.8,0,0,0.026,-0.014,-1.004,0.3,-0.7,0,0
0.7888902,0,0,18.8,0,0,0.026,-0.014,-1.004,0.3,-0.7,0,0
0.7988902,0,0,18.8,0,0,0.026,-0.014,-1.004,0.3,-0.7,0,0
0.8088902,0,0,18.9,0,0,0.026,-0.013,-1.003,0.3,-0.7,0,0
0.8188902,0,0,18.9,0,0,0.026,-0.013,-1.003,0.3,-0.7,0,0
0.8288902,0,0,18.9,0,0,0.026,-0.013,-1.003,0.3,-0.7,0,0
0.8388902,0,0,18.9,0,0,0.026,-0.013,-1.003,0.3,-0.7,0,0
0.8488902,0,0,18.9,0,0,0.026,-0.013,-1.003,0.3,-0.7,0,0
0.8588902,0,0,18.9,0,0,0.028,-0.012,-1.004,0.2,-0.6,0,0
0.8688902,0,0,18.9,0,0,0.028,-0.012,-1.004,0.2,-0.6,0,0
0.8788902,0,0,18.9,0,0,0.028,-0.012,-1.004,0.2,-0.6,0,0
0.8888902,0,0,18.9,0,0,0.028,-0.012,-1.004,0.2,-0.6,0,0
0.8988902,0,0,18.9,0,0,0.028,-0.012,-1.004,0.2,-0.6,0,0
0.9088902,0,0,18.9,0,0,0.027,-0.013,-1.003,0.2,-0.7,0,0
0.9188902,0,0,18.9,0,0,0.027,-0.013,-1.003,0.2,-0.7,0,0
0.9288902,0,0,18.9,0,0,0.027,-0.013,-1.003,0.2,-0.7,0,0
0.9388902,0,0,18.9,0,0,0.027,-0.013,-1.003,0.2,-0.7,0,0
0.9488902,0,0,18.9,0,0,0.027,-0.013,-1.003,0.2,-0.7,0,0
0.9588902,0,0,18.9,0,0,0.026,-0.013,-1.003,0.2,-0.7,0,0
0.9688902,0,0,18.9,0,0,0.026,-0.013,-1.003,0.2,-0.7,0,0
0.9788902,0,0,18.9,0,0,0.026,-0.013,-1.003,0.2,-0.7,0,0
0.9888902,0,0,18.9,0,0,0.026,-0.013,-1.003,0.2,-0.7,0,0
0.9988902,0,0,18.9,0,0,0.026,-0.013,-1.003,0.2,-0.7,0,0
1.0088902,0,0,18.8,0,0,0.027,-0.013,-1.004,0.2,-0.6,0,0
1.0188902,0,0,18.8,0,0,0.027,-0.013,-1.004,0.2,-0.6,0,0
1.0288902,0,0,18.8,0,0,0.027,-0.013,-1.004,0.2,-0.6,0,0
1.0388902,0,0,18.8,0,0,0.027,-0.013,-1.004,0.2,-0.6,0,0
1.0488902,0,0,18.8,0,0,0.027,-0.013,-1.004,0.2,-0.6,0,0
1.0588902,0,0,18.8,0,0,0.026,-0.013,-1.002,0.1,-0.7,0,0
1.0688902,0,0,18.8,0,0,0.026,-0.013,-1.002,0.1,-0.7,0,0
1.0788902,0,0,18.8,0,0,0.026,-0.013,-1.002,0.1,-0.7,0,0
1.0888902,0,0,18.8,0,0,0.026,-0.013,-1.002,0.1,-0.7,0,0
1.0988902,0,0,18.8,0,0,0.026,-0.013,-1.002,0.1,-0.7,0,0
1.1088902,0,0,18.8,0,0,0.028,-0.014,-1.004,0.1,-0.7,0,0
1.1188902,0,0,18.8,0,0,0.028,-0.014,-1.004,0.1,-0.7,0,0
1.1288902,0,0,18.8,0,0,0.028,-0.014,-1.004,0.1,-0.7,0,0
1.1388902,0,0,18.8,0,0,0.028,-0.014,-1.004,0.1,-0.7,0,0
1.1488902,0,0,18.8,0,0,0.028,-0.014,-1.004,0.1,-0.7,0,0
1.1588902,0,0,18.8,0,0,0.026,-0.011,-1.003,0.2,-0.7,0.1,0
1.1688902,0,0,18.8,0,0,0.026,-0.011,-1.003,0.2,-0.7,0.1,0
1.1788902,0,0,18.8,0,0,0.026,-0.011,-1.003,0.2,-0.7,0.1,0
1.1888902,0,0,18.8,0,0,0.026,-0.011,-1.003,0.2,-0.7,0.1,0
1.1988902,0,0,18.8,0,0,0.026,-0.011,-1.003,0.2,-0.7,0.1,0
1.2088902,0,0,18.9,0,0,0.028,-0.013,-1.003,0.1,-0.6,0,0
1.2188902,0,0,18.9,0,0,0.028,-0.013,-1.003,0.1,-0.6,0,0
1.2288902,0,0,18.9,0,0,0.028,-0.013,-1.003,0.1,-0.6,0,0
1.2388902,0,0,18.9,0,0,0.028,-0.013,-1.003,0.1,-0.6,0,0
1.2488902,0,0,18.9,0,0,0.028,-0.013,-1.003,0.1,-0.6,0,0
1.2588902,0,0,18.9,0,0,0.026,-0.013,-1.004,0.2,-0.7,0,0
1.2688902,0,0,18.9,0,0,0.026,-0.013,-1.004,0.2,-0.7,0,0
1.2788902,0,0,18.9,0,0,0.026,-0.013,-1.004,0.2,-0.7,0,0
1.2888902,0,0,18.9,0,0,0.026,-0.013,-1.004,0.2,-0.7,0,0
1.2988902,0,0,18.9,0,0,0.026,-0.013,-1.004,0.2,-0.7,0,0
1.3088902,0,0,18.9,0,0,0.027,-0.013,-1.003,0.2,-0.6,0,0
1.3188902,0,0,18.9,0,0,0.027,-0.013,-1.003,0.2,-0.6,0,0
1.3288902,0,0,18.9,0,0,0.027,-0.013,-1.003,0.2,-0.6,0,0
1.3388902,0,0,18.9,0,0,0.027,-0.013,-1.003,0.2,-0.6,0,0
1.3488902,0,0,18.9,0,0,0.027,-0.013,-1.003,0.2,-0.6,0,0
1.3588902,0,0,18.9,0,0,0.026,-0.014,-1.001,0.1,-0.6,0.1,0
1.3688902,0,0,18.9,0,0,0.026,-0.014,-1.001,0.1,-0.6,0.1,0
1.3788902,0,0,18.9,0,0,0.026,-0.014,-1.001,0.1,-0.6,0.1,0
1.3888902,0,0,18.9,0,0,0.026,-0.014,-1.001,0.1,-0.6,0.1,0
1.3988902,0,0,18.9,0,0,0.026,-0.014,-1.001,0.1,-0.6,0.1,0
1.4088902,0,0,18.8,0,0,0.027,-0.012,-1.009,0.1,-0.7,0,0
1.4188902,0,0,18.8,0,0,0.027,-0.012,-1.009,0.1,-0.7,0,0
1.4288902,0,0,18.8,0,0,0.027,-0.012,-1.009,0.1,-0.7,0,0
1.4388902,0,0,18.8,0,0,0.027,-0.012,-1.009,0.1,-0.7,0,0
1.4488902,0,0,18.8,0,0,0.027,-0.012,-1.009,0.1,-0.7,0,0
1.4588902,0,0,18.9,0,0,0.025,-0.014,-1.004,0.1,-0.7,0,0
1.4688902,0,0,18.9,0,0,0.025,-0.014,-1.004,0.1,-0.7,0,0
1.4788902,0,0,18.9,0,0,0.025,-0.014,-1.004,0.1,-0.7,0,0
1.4888902,0,0,18.9,0,0,0.025,-0.014,-1.004,0.1,-0.7,0,0
1.4988902,0,0,18.9,0,0,0.025,-0.014,-1.004,0.1,-0.7,0,0
1.5088902,0,0,18.8,0,0,0.028,-0.014,-1.004,0.1,-0.6,0.1,0
1.5188902,0,0,18.8,0,0,0.028,-0.014,-1.004,0.1,-0.6,0.1,0
1.5288902,0,0,18.8,0,0,0.028,-0.014,-1.004,0.1,-0.6,0.1,0
1.5388902,0,0,18.8,0,0,0.028,-0.014,-1.004,0.1,-0.6,0.1,0
1.5488902,0,0,18.8,0,0,0.028,-0.014,-1.004,0.1,-0.6,0.1,0
1.5588902,0,0,18.9,0,0,0.027,-0.011,-1.003,0.3,-0.6,0,0
1.5688902,0,0,18.9,0,0,0.027,-0.011,-1.003,0.3,-0.6,0,0
1.5788902,0,0,18.9,0,0,0.027,-0.011,-1.003,0.3,-0.6,0,0
1.5888902,0,0,18.9,0,0,0.027,-0.011,-1.003,0.3,-0.6,0,0
1.5988902,0,0,18.9,0,0,0.027,-0.011,-1.003,0.3,-0.6,0,0
1.6088902,0,0,18.9,0,0,0.028,-0.015,-1.001,0.1,-0.6,0.1,0
1.6188902,0,0,18.9,0,0,0.028,-0.015,-1.001,0.1,-0.6,0.1,0
1.6288902,0,0,18.9,0,0,0.028,-0.015,-1.001,0.1,-0.6,0.1,0
1.6388902,0,0,18.9,0,0,0.028,-0.015,-1.001,0.1,-0.6,0.1,0
1.6488902,0,0,18.9,0,0,0.028,-0.015,-1.001,0.1,-0.6,0.1,0
1.6588902,0,0,18.8,0,0,0.028,-0.011,-1.003,0.1,-0.7,-0.1,0
1.6688902,0,0,18.8,0,0,0.028,-0.011,-1.003,0.1,-0.7,-0.1,0
1.6788902,0,0,18.8,0,0,0.028,-0.011,-1.003,0.1,-0.7,-0.1,0
1.6888902,0,0,18.8,0,0,0.028,-0.011,-1.003,0.1,-0.7,-0.1,0
1.6988902,0,0,18.8,0,0,0.028,-0.011,-1.003,0.1,-0.7,-0.1,0
