Time_s,RPM,Iq_A,Vbat_V,Tinv_C,Treg_C,AccX_g,AccY_g,AccZ_g,GyrX_dps,GyrY_dps,GyrZ_dps,Id_A
1.1523526,0,0,18.9,0,0,0.026,-0.015,-1.002,0.2,-0.4,0,0
1.1623526,0,0,18.9,0,0,0.026,-0.015,-1.002,0.2,-0.4,0,0
1.1723526,0,0,18.9,0,0,0.026,-0.015,-1.002,0.2,-0.4,0,0
1.1823526,0,0,18.9,0,0,0.026,-0.015,-1.002,0.2,-0.4,0,0
1.1923526,0,0,18.9,0,0,0.026,-0.015,-1.002,0.2,-0.4,0,0
1.2023526,0,0,18.9,0,0,0.028,-0.013,-1.001,0.1,-0.7,0,0
1.2123526,0,0,18.9,0,0,0.028,-0.013,-1.001,0.1,-0.7,0,0
1.2223526,0,0,18.9,0,0,0.028,-0.013,-1.001,0.1,-0.7,0,0
1.2323526,0,0,18.9,0,0,0.028,-0.013,-1.001,0.1,-0.7,0,0
1.2423526,0,0,18.9,0,0,0.028,-0.013,-1.001,0.1,-0.7,0,0
1.2523526,0,0,18.9,0,0,0.029,-0.014,-1.001,0.1,-0.7,0,0
1.2623526,0,0,18.9,0,0,0.029,-0.014,-1.001,0.1,-0.7,0,0
1.2723526,0,0,18.9,0,0,0.029,-0.014,-1.001,0.1,-0.7,0,0
1.2823526,0,0,18.9,0,0,0.029,-0.014,-1.001,0.1,-0.7,0,0
1.2923526,0,0,18.9,0,0,0.029,-0.014,-1.001,0.1,-0.7,0,0
1.3023526,0,0,18.8,0,0,0.027,-0.013,-1,0.1,-0.6,0,0
1.3123526,0,0,18.8,0,0,0.027,-0.013,-1,0.1,-0.6,0,0
1.3223526,0,0,18.8,0,0,0.027,-0.013,-1,0.1,-0.6,0,0
1.3323526,0,0,18.8,0,0,0.027,-0.013,-1,0.1,-0.6,0,0
1.3423526,0,0,18.8,0,0,0.027,-0.013,-1,0.1,-0.6,0,0
1.3523526,0,0,18.9,0,0,0.028,-0.014,-1.001,0.1,-0.6,0,0
1.3623526,0,0,18.9,0,0,0.028,-0.014,-1.001,0.1,-0.6,0,0
1.3723526,0,0,18.9,0,0,0.028,-0.014,-1.001,0.1,-0.6,0,0
1.3823526,0,0,18.9,0,0,0.028,-0.014,-1.001,0.1,-0.6,0,0
1.3923526,0,0,18.9,0,0,0.028,-0.014,-1.001,0.1,-0.6,0,0
1.4023526,0,0,18.9,0,0,0.028,-0.014,-1,0.2,-0.5,0,0
1.4123526,0,0,18.9,0,0,0.028,-0.014,-1,0.2,-0.5,0,0
1.4223526,0,0,18.9,0,0,0.028,-0.014,-1,0.2,-0.5,0,0
1.4323526,0,0,18.9,0,0,0.028,-0.014,-1,0.2,-0.5,0,0
1.4423526,0,0,18.9,0,0,0.028,-0.014,-1,0.2,-0.5,0,0
1.4523526,0,0,18.8,0,0,0.028,-0.014,-1.001,0.2,-0.7,0,0
1.4623526,0,0,18.8,0,0,0.028,-0.014,-1.001,0.2,-0.7,0,0
1.4723526,0,0,18.8,0,0,0.028,-0.014,-1.001,0.2,-0.7,0,0
1.4823526,0,0,18.8,0,0,0.028,-0.014,-1.001,0.2,-0.7,0,0
1.4923526,0,0,18.8,0,0,0.028,-0.014,-1.001,0.2,-0.7,0,0
1.5023526,0,0,18.8,0,0,0.027,-0.014,-1.002,0.1,-0.6,0,0
1.5123526,0,0,18.8,0,0,0.027,-0.014,-1.002,0.1,-0.6,0,0
1.5223526,0,0,18.8,0,0,0.027,-0.014,-1.002,0.1,-0.6,0,0
1.5323526,0,0,18.8,0,0,0.027,-0.014,-1.002,0.1,-0.6,0,0
1.5423526,0,0,18.8,0,0,0.027,-0.014,-1.002,0.1,-0.6,0,0
1.5523526,0,0,18.9,0,0,0.028,-0.014,-1.001,0.1,-0.6,0,0
1.5623526,0,0,18.9,0,0,0.028,-0.014,-1.001,0.1,-0.6,0,0
1.5723526,0,0,18.9,0,0,0.028,-0.014,-1.001,0.1,-0.6,0,0
1.5823526,0,0,18.9,0,0,0.028,-0.014,-1.001,0.1,-0.6,0,0
1.5923526,0,0,18.9,0,0,0.028,-0.014,-1.001,0.1,-0.6,0,0
