Time_s,RPM,Iq_A,Vbat_V,Tinv_C,Treg_C
46.8500908,140,-0.013,19,25,25
46.8600908,145,-0.013,19,25,25
46.8700908,147,-0.013,19,25,25
46.8800908,144,-0.013,19,25,25
46.8900908,141,-0.013,19,25,25
46.9000908,145,-0.013,19,25,25
46.9100908,147,-0.013,19,25,25
46.9200908,148,-0.013,19,25,25
46.9300908,148,-0.013,19,25,25
46.9400908,154,-0.013,19,25,25
