Time_s,RPM,Iq_A,Vbat_V,Tinv_C,Treg_C,AccX_g,AccY_g,AccZ_g,GyrX_dps,GyrY_dps,GyrZ_dps,Id_A
1.9043834,0,0,18.8,0,0,0.023,-0.011,-1.004,0,-0.8,0,0
1.9143834,0,0,18.8,0,0,0.023,-0.011,-1.004,0,-0.8,0,0
1.9243834,0,0,18.8,0,0,0.023,-0.011,-1.004,0,-0.8,0,0
1.9343834,0,0,18.8,0,0,0.023,-0.011,-1.004,0,-0.8,0,0
1.9443834,0,0,18.8,0,0,0.023,-0.011,-1.004,0,-0.8,0,0
1.9543834,0,0,18.8,0,0,0.03,-0.015,-1.003,0.1,-0.7,0,0
1.9643834,0,0,18.8,0,0,0.03,-0.015,-1.003,0.1,-0.7,0,0
1.9743834,0,0,18.8,0,0,0.03,-0.015,-1.003,0.1,-0.7,0,0
1.9843834,0,0,18.8,0,0,0.03,-0.015,-1.003,0.1,-0.7,0,0
1.9943834,0,0,18.8,0,0,0.03,-0.015,-1.003,0.1,-0.7,0,0
2.0043834,0,0,18.8,0,0,0.028,-0.013,-1,0,-0.7,0,0
2.0143834,0,0,18.8,0,0,0.028,-0.013,-1,0,-0.7,0,0
2.0243834,0,0,18.8,0,0,0.028,-0.013,-1,0,-0.7,0,0
2.0343834,0,0,18.8,0,0,0.028,-0.013,-1,0,-0.7,0,0
2.0443834,0,0,18.8,0,0,0.028,-0.013,-1,0,-0.7,0,0
2.0543834,0,0,18.9,0,0,0.027,-0.013,-1.004,0.1,-0.7,-0.1,0
2.0643834,0,0,18.9,0,0,0.027,-0.013,-1.004,0.1,-0.7,-0.1,0
2.0743834,0,0,18.9,0,0,0.027,-0.013,-1.004,0.1,-0.7,-0.1,0
2.0843834,0,0,18.9,0,0,0.027,-0.013,-1.004,0.1,-0.7,-0.1,0
2.0943834,0,0,18.9,0,0,0.027,-0.013,-1.004,0.1,-0.7,-0.1,0
2.1043834,0,0,18.8,0,0,0.027,-0.014,-1,0.1,-0.7,0,0
2.1143834,0,0,18.8,0,0,0.027,-0.014,-1,0.1,-0.7,0,0
2.1243834,0,0,18.8,0,0,0.027,-0.014,-1,0.1,-0.7,0,0
2.1343834,0,0,18.8,0,0,0.027,-0.014,-1,0.1,-0.7,0,0
2.1443834,0,0,18.8,0,0,0.027,-0.014,-1,0.1,-0.7,0,0
2.1543834,0,0,18.8,0,0,0.024,-0.008,-1,0,-0.7,-0.1,0
2.1643834,0,0,18.8,0,0,0.024,-0.008,-1,0,-0.7,-0.1,0
2.1743834,0,0,18.8,0,0,0.024,-0.008,-1,0,-0.7,-0.1,0
2.1843834,0,0,18.8,0,0,0.024,-0.008,-1,0,-0.7,-0.1,0
2.1943834,0,0,18.8,0,0,0.024,-0.008,-1,0,-0.7,-0.1,0
2.2043834,0,0,18.9,0,0,0.029,-0.017,-1.001,0.1,-0.7,0,0
2.2143834,0,0,18.9,0,0,0.029,-0.017,-1.001,0.1,-0.7,0,0
2.2243834,0,0,18.9,0,0,0.029,-0.017,-1.001,0.1,-0.7,0,0
2.2343834,0,0,18.9,0,0,0.029,-0.017,-1.001,0.1,-0.7,0,0
2.2443834,0,0,18.9,0,0,0.029,-0.017,-1.001,0.1,-0.7,0,0
2.2543834,0,0,18.8,0,0,0.024,-0.009,-1.001,0.1,-0.7,-0.1,0
2.2643834,0,0,18.8,0,0,0.024,-0.009,-1.001,0.1,-0.7,-0.1,0
2.2743834,0,0,18.8,0,0,0.024,-0.009,-1.001,0.1,-0.7,-0.1,0
2.2843834,0,0,18.8,0,0,0.024,-0.009,-1.001,0.1,-0.7,-0.1,0
2.2943834,0,0,18.8,0,0,0.024,-0.009,-1.001,0.1,-0.7,-0.1,0
2.3043834,0,0,18.8,0,0,0.03,-0.015,-1,0.1,-0.7,0,0
2.3143834,0,0,18.8,0,0,0.03,-0.015,-1,0.1,-0.7,0,0
2.3243834,0,0,18.8,0,0,0.03,-0.015,-1,0.1,-0.7,0,0
