Time_s,RPM,Iq_A,Vbat_V,Tinv_C,Treg_C,AccX_g,AccY_g,AccZ_g,GyrX_dps,GyrY_dps,GyrZ_dps
3.7623782,0,0,19,0,0,0.029,-0.017,-1.002,0.3,-0.5,0
3.7723782,0,0,19,0,0,0.029,-0.017,-1.002,0.3,-0.5,0
3.7823782,0,0,19,0,0,0.029,-0.017,-1.002,0.3,-0.5,0
3.7923782,0,0,19,0,0,0.029,-0.017,-1.002,0.3,-0.5,0
3.8023782,0,0,19,0,0,0.029,-0.017,-1.002,0.3,-0.5,0
3.9032899,0,0,19,0,0,0.03,-0.015,-1.002,0.3,-0.5,0
3.9132899,0,0,19,0,0,0.03,-0.015,-1.002,0.3,-0.5,0
3.9232899,0,0,19,0,0,0.03,-0.015,-1.002,0.3,-0.5,0
3.9332899,0,0,19,0,0,0.03,-0.015,-1.002,0.3,-0.5,0
3.9432899,0,0,19,0,0,0.03,-0.015,-1.002,0.3,-0.5,0
3.9532899,0,0,19,0,0,0.03,-0.015,-1.002,0.3,-0.5,0
3.9632899,0,0,19,0,0,0.03,-0.015,-1.002,0.3,-0.5,0
3.9732899,0,0,19,0,0,0.03,-0.015,-1.002,0.3,-0.5,0
3.9832899,0,0,19,0,0,0.03,-0.015,-1.002,0.3,-0.5,0
3.9932899,0,0,19,0,0,0.03,-0.015,-1.002,0.3,-0.5,0
4.0032899,0,0,19,0,0,0.029,-0.015,-1.001,0.3,-0.6,0
4.0132899,0,0,19,0,0,0.029,-0.015,-1.001,0.3,-0.6,0
4.0232899,0,0,19,0,0,0.029,-0.015,-1.001,0.3,-0.6,0
4.0332899,0,0,19,0,0,0.029,-0.015,-1.001,0.3,-0.6,0
4.0432899,0,0,19,0,0,0.029,-0.015,-1.001,0.3,-0.6,0
4.0532899,0,0,19,0,0,0.029,-0.014,-1.001,0.3,-0.6,0
4.0632899,0,0,19,0,0,0.029,-0.014,-1.001,0.3,-0.6,0
4.0732899,0,0,19,0,0,0.029,-0.014,-1.001,0.3,-0.6,0
4.0832899,0,0,19,0,0,0.029,-0.014,-1.001,0.3,-0.6,0
4.0932899,0,0,19,0,0,0.029,-0.014,-1.001,0.3,-0.6,0
4.1032899,0,0,19,0,0,0.03,-0.016,-1.002,0.3,-0.5,0
4.1132899,0,0,19,0,0,0.03,-0.016,-1.002,0.3,-0.5,0
4.1232899,0,0,19,0,0,0.03,-0.016,-1.002,0.3,-0.5,0
4.1332899,0,0,19,0,0,0.03,-0.016,-1.002,0.3,-0.5,0
4.1432899,0,0,19,0,0,0.03,-0.016,-1.002,0.3,-0.5,0
4.1532899,0,0,19,0,0,0.029,-0.015,-1.001,0.3,-0.6,0
4.1632899,0,0,19,0,0,0.029,-0.015,-1.001,0.3,-0.6,0
4.1732899,0,0,19,0,0,0.029,-0.015,-1.001,0.3,-0.6,0
4.1832899,0,0,19,0,0,0.029,-0.015,-1.001,0.3,-0.6,0
4.1932899,0,0,19,0,0,0.029,-0.015,-1.001,0.3,-0.6,0
4.2032899,0,0,19,0,0,0.029,-0.015,-1.002,0.3,-0.6,0
4.2132899,0,0,19,0,0,0.029,-0.015,-1.002,0.3,-0.6,0
4.2232899,0,0,19,0,0,0.029,-0.015,-1.002,0.3,-0.6,0
4.2332899,0,0,19,0,0,0.029,-0.015,-1.002,0.3,-0.6,0
4.2432899,0,0,19,0,0,0.029,-0.015,-1.002,0.3,-0.6,0
4.2532899,0,0,19,0,0,0.03,-0.016,-1.002,0.2,-0.6,0
4.2632899,0,0,19,0,0,0.03,-0.016,-1.002,0.2,-0.6,0
4.2732899,0,0,19,0,0,0.03,-0.016,-1.002,0.2,-0.6,0
4.2832899,0,0,19,0,0,0.03,-0.016,-1.002,0.2,-0.6,0
4.2932899,0,0,19,0,0,0.03,-0.016,-1.002,0.2,-0.6,0
4.3032899,0,0,19,0,0,0.029,-0.014,-1.001,0.3,-0.6,0
4.3132899,0,0,19,0,0,0.029,-0.014,-1.001,0.3,-0.6,0
4.3232899,0,0,19,0,0,0.029,-0.014,-1.001,0.3,-0.6,0
4.3332899,0,0,19,0,0,0.029,-0.014,-1.001,0.3,-0.6,0
4.3432899,0,0,19,0,0,0.029,-0.014,-1.001,0.3,-0.6,0
4.3532899,0,0,19,0,0,0.03,-0.016,-1.002,0.3,-0.5,0
4.3632899,0,0,19,0,0,0.03,-0.016,-1.002,0.3,-0.5,0
4.3732899,0,0,19,0,0,0.03,-0.016,-1.002,0.3,-0.5,0
4.3832899,0,0,19,0,0,0.03,-0.016,-1.002,0.3,-0.5,0
4.3932899,0,0,19,0,0,0.03,-0.016,-1.002,0.3,-0.5,0
4.4032899,0,0,19,0,0,0.029,-0.015,-1.001,0.2,-0.6,0
4.4132899,0,0,19,0,0,0.029,-0.015,-1.001,0.2,-0.6,0
4.4232899,0,0,19,0,0,0.029,-0.015,-1.001,0.2,-0.6,0
4.4332899,0,0,19,0,0,0.029,-0.015,-1.001,0.2,-0.6,0
4.4432899,0,0,19,0,0,0.029,-0.015,-1.001,0.2,-0.6,0
4.4532899,0,0,19,0,0,0.029,-0.015,-1.002,0.2,-0.6,0
