Time_s,RPM,Iq_A,Vbat_V,Tinv_C,Treg_C,AccX_g,AccY_g,AccZ_g,GyrX_dps,GyrY_dps,GyrZ_dps,Id_A
1.7897515,0,0,18.8,0,0,0.027,-0.012,-1.001,0.2,-0.6,0,0
1.7997515,0,0,18.8,0,0,0.027,-0.012,-1.001,0.2,-0.6,0,0
1.8097515,0,0,18.8,0,0,0.027,-0.012,-1.001,0.2,-0.6,0,0
1.8197515,0,0,18.8,0,0,0.027,-0.012,-1.001,0.2,-0.6,0,0
1.8297515,0,0,18.8,0,0,0.027,-0.012,-1.001,0.2,-0.6,0,0
1.8397515,0,0,18.9,0,0,0.028,-0.012,-1.001,0.2,-0.7,0,0
1.8497515,0,0,18.9,0,0,0.028,-0.012,-1.001,0.2,-0.7,0,0
1.8597515,0,0,18.9,0,0,0.028,-0.012,-1.001,0.2,-0.7,0,0
1.8697515,0,0,18.9,0,0,0.028,-0.012,-1.001,0.2,-0.7,0,0
1.8797515,0,0,18.9,0,0,0.028,-0.012,-1.001,0.2,-0.7,0,0
1.9006739,0,0,18.8,0,0,0.028,-0.011,-1.001,0.2,-0.7,0,0
1.9106739,0,0,18.8,0,0,0.028,-0.011,-1.001,0.2,-0.7,0,0
1.9206739,0,0,18.8,0,0,0.028,-0.011,-1.001,0.2,-0.7,0,0
1.9306739,0,0,18.8,0,0,0.028,-0.011,-1.001,0.2,-0.7,0,0
1.9406739,0,0,18.8,0,0,0.028,-0.011,-1.001,0.2,-0.7,0,0
1.9506739,0,0,18.9,0,0,0.029,-0.013,-1.001,0.3,-0.6,0,0
1.9606739,0,0,18.9,0,0,0.029,-0.013,-1.001,0.3,-0.6,0,0
1.9706739,0,0,18.9,0,0,0.029,-0.013,-1.001,0.3,-0.6,0,0
1.9806739,0,0,18.9,0,0,0.029,-0.013,-1.001,0.3,-0.6,0,0
1.9906739,0,0,18.9,0,0,0.029,-0.013,-1.001,0.3,-0.6,0,0
2.0006739,0,0,18.8,0,0,0.027,-0.011,-1.001,0.1,-0.6,0,0
2.0106739,0,0,18.8,0,0,0.027,-0.011,-1.001,0.1,-0.6,0,0
2.0206739,0,0,18.8,0,0,0.027,-0.011,-1.001,0.1,-0.6,0,0
2.0306739,0,0,18.8,0,0,0.027,-0.011,-1.001,0.1,-0.6,0,0
2.0406739,0,0,18.8,0,0,0.027,-0.011,-1.001,0.1,-0.6,0,0
2.0506739,0,0,18.9,0,0,0.028,-0.013,-1.001,0.2,-0.7,0,0
2.0606739,0,0,18.9,0,0,0.028,-0.013,-1.001,0.2,-0.7,0,0
2.0706739,0,0,18.9,0,0,0.028,-0.013,-1.001,0.2,-0.7,0,0
2.0806739,0,0,18.9,0,0,0.028,-0.013,-1.001,0.2,-0.7,0,0
2.0906739,0,0,18.9,0,0,0.028,-0.013,-1.001,0.2,-0.7,0,0
2.1006739,0,0,18.9,0,0,0.028,-0.012,-1.002,0.2,-0.7,0,0
2.1106739,0,0,18.9,0,0,0.028,-0.012,-1.002,0.2,-0.7,0,0
2.1206739,0,0,18.9,0,0,0.028,-0.012,-1.002,0.2,-0.7,0,0
2.1306739,0,0,18.9,0,0,0.028,-0.012,-1.002,0.2,-0.7,0,0
2.1406739,0,0,18.9,0,0,0.028,-0.012,-1.002,0.2,-0.7,0,0
2.1506739,0,0,18.8,0,0,0.028,-0.012,-1,0.1,-0.7,0,0
2.1606739,0,0,18.8,0,0,0.028,-0.012,-1,0.1,-0.7,0,0
2.1706739,0,0,18.8,0,0,0.028,-0.012,-1,0.1,-0.7,0,0
2.1806739,0,0,18.8,0,0,0.028,-0.012,-1,0.1,-0.7,0,0
2.1906739,0,0,18.8,0,0,0.028,-0.012,-1,0.1,-0.7,0,0
2.2006739,0,0,18.8,0,0,0.028,-0.013,-1,0.1,-0.7,0,0
2.2106739,0,0,18.8,0,0,0.028,-0.013,-1,0.1,-0.7,0,0
2.2206739,0,0,18.8,0,0,0.028,-0.013,-1,0.1,-0.7,0,0
2.2306739,0,0,18.8,0,0,0.028,-0.013,-1,0.1,-0.7,0,0
2.2406739,0,0,18.8,0,0,0.028,-0.013,-1,0.1,-0.7,0,0
2.2506739,0,0,18.9,0,0,0.028,-0.013,-1.001,0.2,-0.7,0,0
2.2606739,0,0,18.9,0,0,0.028,-0.013,-1.001,0.2,-0.7,0,0
2.2706739,0,0,18.9,0,0,0.028,-0.013,-1.001,0.2,-0.7,0,0
2.2806739,0,0,18.9,0,0,0.028,-0.013,-1.001,0.2,-0.7,0,0
2.2906739,0,0,18.9,0,0,0.028,-0.013,-1.001,0.2,-0.7,0,0
2.3006739,0,0,18.9,0,0,0.028,-0.011,-1,0.2,-0.6,0,0
2.3106739,0,0,18.9,0,0,0.028,-0.011,-1,0.2,-0.6,0,0
2.3206739,0,0,18.9,0,0,0.028,-0.011,-1,0.2,-0.6,0,0
2.3306739,0,0,18.9,0,0,0.028,-0.011,-1,0.2,-0.6,0,0
2.3406739,0,0,18.9,0,0,0.028,-0.011,-1,0.2,-0.6,0,0
2.3506739,0,0,18.8,0,0,0.028,-0.012,-1,0.2,-0.7,0,0
2.3606739,0,0,18.8,0,0,0.028,-0.012,-1,0.2,-0.7,0,0
2.3706739,0,0,18.8,0,0,0.028,-0.012,-1,0.2,-0.7,0,0
2.3806739,0,0,18.8,0,0,0.028,-0.012,-1,0.2,-0.7,0,0
2.3906739,0,0,18.8,0,0,0.028,-0.012,-1,0.2,-0.7,0,0
2.4006739,0,0,18.8,0,0,0.027,-0.011,-1.001,0.2,-0.7,0,0
2.4106739,0,0,18.8,0,0,0.027,-0.011,-1.001,0.2,-0.7,0,0
2.4206739,0,0,18.8,0,0,0.027,-0.011,-1.001,0.2,-0.7,0,0
2.4306739,0,0,18.8,0,0,0.027,-0.011,-1.001,0.2,-0.7,0,0
2.4406739,0,0,18.8,0,0,0.027,-0.011,-1.001,0.2,-0.7,0,0
2.4506739,0,0,18.8,0,0,0.028,-0.013,-1,0.1,-0.7,0,0
2.4606739,0,0,18.8,0,0,0.028,-0.013,-1,0.1,-0.7,0,0
2.4706739,0,0,18.8,0,0,0.028,-0.013,-1,0.1,-0.7,0,0
2.4806739,0,0,18.8,0,0,0.028,-0.013,-1,0.1,-0.7,0,0
2.4906739,0,0,18.8,0,0,0.028,-0.013,-1,0.1,-0.7,0,0
2.5006739,0,0,18.9,0,0,0.028,-0.013,-1.001,0.2,-0.6,0,0
2.5106739,0,0,18.9,0,0,0.028,-0.013,-1.001,0.2,-0.6,0,0
2.5206739,0,0,18.9,0,0,0.028,-0.013,-1.001,0.2,-0.6,0,0
2.5306739,0,0,18.9,0,0,0.028,-0.013,-1.001,0.2,-0.6,0,0
2.5406739,0,0,18.9,0,0,0.028,-0.013,-1.001,0.2,-0.6,0,0
2.5506739,0,0,18.8,0,0,0.028,-0.012,-1,0.2,-0.7,0,0
2.5606739,0,0,18.8,0,0,0.028,-0.012,-1,0.2,-0.7,0,0
2.5706739,0,0,18.8,0,0,0.028,-0.012,-1,0.2,-0.7,0,0
2.5806739,0,0,18.8,0,0,0.028,-0.012,-1,0.2,-0.7,0,0
2.5906739,0,0,18.8,0,0,0.028,-0.012,-1,0.2,-0.7,0,0
2.6006739,0,0,18.8,0,0,0.028,-0.012,-1,0.2,-0.7,0,0
2.6106739,0,0,18.8,0,0,0.028,-0.012,-1,0.2,-0.7,0,0
2.6206739,0,0,18.8,0,0,0.028,-0.012,-1,0.2,-0.7,0,0
2.6306739,0,0,18.8,0,0,0.028,-0.012,-1,0.2,-0.7,0,0
2.6406739,0,0,18.8,0,0,0.028,-0.012,-1,0.2,-0.7,0,0
2.6506739,0,0,18.8,0,0,0.027,-0.012,-1,0.2,-0.7,0,0
2.6606739,0,0,18.8,0,0,0.027,-0.012,-1,0.2,-0.7,0,0
2.6706739,0,0,18.8,0,0,0.027,-0.012,-1,0.2,-0.7,0,0
2.6806739,0,0,18.8,0,0,0.027,-0.012,-1,0.2,-0.7,0,0
2.6906739,0,0,18.8,0,0,0.027,-0.012,-1,0.2,-0.7,0,0
2.7006739,0,0,18.8,0,0,0.028,-0.012,-1,0.1,-0.7,0,0
2.7106739,0,0,18.8,0,0,0.028,-0.012,-1,0.1,-0.7,0,0
2.7206739,0,0,18.8,0,0,0.028,-0.012,-1,0.1,-0.7,0,0
2.7306739,0,0,18.8,0,0,0.028,-0.012,-1,0.1,-0.7,0,0
2.7406739,0,0,18.8,0,0,0.028,-0.012,-1,0.1,-0.7,0,0
2.7506739,0,0,18.9,0,0,0.028,-0.012,-1.001,0.1,-0.6,0,0
2.7606739,0,0,18.9,0,0,0.028,-0.012,-1.001,0.1,-0.6,0,0
2.7706739,0,0,18.9,0,0,0.028,-0.012,-1.001,0.1,-0.6,0,0
2.7806739,0,0,18.9,0,0,0.028,-0.012,-1.001,0.1,-0.6,0,0
2.7906739,0,0,18.9,0,0,0.028,-0.012,-1.001,0.1,-0.6,0,0
2.8006739,0,0,18.8,0,0,0.027,-0.012,-1,0.1,-0.7,0,0
2.8106739,0,0,18.8,0,0,0.027,-0.012,-1,0.1,-0.7,0,0
2.8206739,0,0,18.8,0,0,0.027,-0.012,-1,0.1,-0.7,0,0
2.8306739,0,0,18.8,0,0,0.027,-0.012,-1,0.1,-0.7,0,0
2.8406739,0,0,18.8,0,0,0.027,-0.012,-1,0.1,-0.7,0,0
2.8506739,0,0,18.8,0,0,0.026,-0.013,-1,0.1,-0.7,0,0
