Time_s,RPM,Iq_A,Vbat_V,Tinv_C,Treg_C,AccX_g,AccY_g,AccZ_g,GyrX_dps,GyrY_dps,GyrZ_dps
6.3857734,0,0,19.8,0,0,0.031,-0.007,-0.992,0.1,-0.3,0.1
6.3957734,0,0,19.8,0,0,0.031,-0.007,-0.992,0.1,-0.3,0.1
6.4057734,0,0,19.8,0,0,0.031,-0.007,-0.992,0.1,-0.3,0.1
6.4157734,0,0,19.8,0,0,0.031,-0.007,-0.992,0.1,-0.3,0.1
6.4257734,0,0,19.8,0,0,0.031,-0.007,-0.992,0.1,-0.3,0.1
6.4357734,0,0,19.8,0,0,0.031,-0.006,-0.991,0,-0.3,0
6.4457734,0,0,19.8,0,0,0.031,-0.006,-0.991,0,-0.3,0
6.4557734,0,0,19.8,0,0,0.031,-0.006,-0.991,0,-0.3,0
6.4657734,0,0,19.8,0,0,0.031,-0.006,-0.991,0,-0.3,0
6.4757734,0,0,19.8,0,0,0.031,-0.006,-0.991,0,-0.3,0
6.5203578,0,0,19.8,0,0,0.031,-0.007,-0.991,0.1,-0.3,0.1
6.5303578,0,0,19.8,0,0,0.031,-0.007,-0.991,0.1,-0.3,0.1
6.5403578,0,0,19.8,0,0,0.031,-0.007,-0.991,0.1,-0.3,0.1
6.5503578,0,0,19.8,0,0,0.031,-0.007,-0.991,0.1,-0.3,0.1
6.5603578,0,0,19.8,0,0,0.031,-0.007,-0.991,0.1,-0.3,0.1
6.5703578,0,0,19.9,0,0,0.03,-0.006,-0.992,0,-0.3,0
6.5803578,0,0,19.9,0,0,0.03,-0.006,-0.992,0,-0.3,0
6.5903578,0,0,19.9,0,0,0.03,-0.006,-0.992,0,-0.3,0
6.6003578,0,0,19.9,0,0,0.03,-0.006,-0.992,0,-0.3,0
6.6103578,0,0,19.9,0,0,0.03,-0.006,-0.992,0,-0.3,0
6.6203578,0,0,19.9,0,0,0.032,-0.007,-0.991,0.1,-0.4,0.1
6.6303578,0,0,19.9,0,0,0.032,-0.007,-0.991,0.1,-0.4,0.1
6.6403578,0,0,19.9,0,0,0.032,-0.007,-0.991,0.1,-0.4,0.1
6.6503578,0,0,19.9,0,0,0.032,-0.007,-0.991,0.1,-0.4,0.1
6.6603578,0,0,19.9,0,0,0.032,-0.007,-0.991,0.1,-0.4,0.1
6.6703578,0,0,19.8,0,0,0.031,-0.007,-0.991,0,-0.3,0
6.6803578,0,0,19.8,0,0,0.031,-0.007,-0.991,0,-0.3,0
6.6903578,0,0,19.8,0,0,0.031,-0.007,-0.991,0,-0.3,0
6.7003578,0,0,19.8,0,0,0.031,-0.007,-0.991,0,-0.3,0
6.7103578,0,0,19.8,0,0,0.031,-0.007,-0.991,0,-0.3,0
6.7203578,0,0,19.9,0,0,0.03,-0.007,-0.989,0.1,-0.3,0.1
6.7303578,0,0,19.9,0,0,0.03,-0.007,-0.989,0.1,-0.3,0.1
6.7403578,0,0,19.9,0,0,0.03,-0.007,-0.989,0.1,-0.3,0.1
6.7503578,0,0,19.9,0,0,0.03,-0.007,-0.989,0.1,-0.3,0.1
6.7603578,0,0,19.9,0,0,0.03,-0.007,-0.989,0.1,-0.3,0.1
6.7703578,0,0,19.8,0,0,0.032,-0.008,-0.991,0,-0.3,0.1
6.7803578,0,0,19.8,0,0,0.032,-0.008,-0.991,0,-0.3,0.1
6.7903578,0,0,19.8,0,0,0.032,-0.008,-0.991,0,-0.3,0.1
6.8003578,0,0,19.8,0,0,0.032,-0.008,-0.991,0,-0.3,0.1
6.8103578,0,0,19.8,0,0,0.032,-0.008,-0.991,0,-0.3,0.1
6.8203578,0,0,19.8,0,0,0.03,-0.006,-0.99,0,-0.3,0.1
6.8303578,0,0,19.8,0,0,0.03,-0.006,-0.99,0,-0.3,0.1
6.8403578,0,0,19.8,0,0,0.03,-0.006,-0.99,0,-0.3,0.1
6.8503578,0,0,19.8,0,0,0.03,-0.006,-0.99,0,-0.3,0.1
6.8603578,0,0,19.8,0,0,0.03,-0.006,-0.99,0,-0.3,0.1
6.8703578,0,0,19.9,0,0,0.031,-0.006,-0.991,0,-0.3,0.1
6.8803578,0,0,19.9,0,0,0.031,-0.006,-0.991,0,-0.3,0.1
6.8903578,0,0,19.9,0,0,0.031,-0.006,-0.991,0,-0.3,0.1
6.9003578,0,0,19.9,0,0,0.031,-0.006,-0.991,0,-0.3,0.1
6.9103578,0,0,19.9,0,0,0.031,-0.006,-0.991,0,-0.3,0.1
6.9203578,0,0,19.9,0,0,0.031,-0.006,-0.991,0.1,-0.3,0
6.9303578,0,0,19.9,0,0,0.031,-0.006,-0.991,0.1,-0.3,0
6.9403578,0,0,19.9,0,0,0.031,-0.006,-0.991,0.1,-0.3,0
6.9503578,0,0,19.9,0,0,0.031,-0.006,-0.991,0.1,-0.3,0
6.9603578,0,0,19.9,0,0,0.031,-0.006,-0.991,0.1,-0.3,0
6.9703578,0,0,19.9,0,0,0.031,-0.007,-0.991,0,-0.3,0.1
6.9803578,0,0,19.9,0,0,0.031,-0.007,-0.991,0,-0.3,0.1
6.9903578,0,0,19.9,0,0,0.031,-0.007,-0.991,0,-0.3,0.1
7.0003578,0,0,19.9,0,0,0.031,-0.007,-0.991,0,-0.3,0.1
7.0103578,0,0,19.9,0,0,0.031,-0.007,-0.991,0,-0.3,0.1
7.0203578,0,0,19.8,0,0,0.031,-0.007,-0.991,0,-0.3,0
7.0303578,0,0,19.8,0,0,0.031,-0.007,-0.991,0,-0.3,0
7.0403578,0,0,19.8,0,0,0.031,-0.007,-0.991,0,-0.3,0
7.0503578,0,0,19.8,0,0,0.031,-0.007,-0.991,0,-0.3,0
7.0603578,0,0,19.8,0,0,0.031,-0.007,-0.991,0,-0.3,0
