Time_s,RPM,Iq_A,Vbat_V,Tinv_C,Treg_C,AccX_g,AccY_g,AccZ_g,GyrX_dps,GyrY_dps,GyrZ_dps
1.149134,0,0.01,19,0,0,0.033,-0.018,-1.001,0.3,-0.6,0
1.159134,0,0.01,19,0,0,0.033,-0.018,-1.001,0.3,-0.6,0
1.169134,0,0.01,19,0,0,0.033,-0.018,-1.001,0.3,-0.6,0
1.179134,0,0.01,19,0,0,0.033,-0.018,-1.001,0.3,-0.6,0
1.189134,0,0.01,19,0,0,0.033,-0.018,-1.001,0.3,-0.6,0
1.6006324,0,0,19,0,0,0.02,-0.008,-1.002,0.3,-0.6,0.1
1.6106324,0,0,19,0,0,0.02,-0.008,-1.002,0.3,-0.6,0.1
1.6206324,0,0,19,0,0,0.02,-0.008,-1.002,0.3,-0.6,0.1
1.6306324,0,0,19,0,0,0.02,-0.008,-1.002,0.3,-0.6,0.1
1.6406324,0,0,19,0,0,0.02,-0.008,-1.002,0.3,-0.6,0.1
2.119306,0,0.01,19,0,0,0.032,-0.011,-1,0.3,-0.5,0
2.129306,0,0.01,19,0,0,0.032,-0.011,-1,0.3,-0.5,0
2.139306,0,0.01,19,0,0,0.032,-0.011,-1,0.3,-0.5,0
2.149306,0,0.01,19,0,0,0.032,-0.011,-1,0.3,-0.5,0
2.159306,0,0.01,19,0,0,0.032,-0.011,-1,0.3,-0.5,0
2.5635641,0,0,19,0,0,0.03,-0.017,-1.001,0.2,-0.6,0
2.5735641,0,0,19,0,0,0.03,-0.017,-1.001,0.2,-0.6,0
2.5835641,0,0,19,0,0,0.03,-0.017,-1.001,0.2,-0.6,0
2.5935641,0,0,19,0,0,0.03,-0.017,-1.001,0.2,-0.6,0
2.6035641,0,0,19,0,0,0.03,-0.017,-1.001,0.2,-0.6,0
3.0538402,0,0,19,0,0,0.03,-0.018,-1,0.2,-0.6,0
3.0638402,0,0,19,0,0,0.03,-0.018,-1,0.2,-0.6,0
3.0738402,0,0,19,0,0,0.03,-0.018,-1,0.2,-0.6,0
3.0838402,0,0,19,0,0,0.03,-0.018,-1,0.2,-0.6,0
3.0938402,0,0,19,0,0,0.03,-0.018,-1,0.2,-0.6,0
3.5582328,0,0.01,19,0,0,0.029,-0.016,-1.002,0.3,-0.5,0
3.5682328,0,0.01,19,0,0,0.029,-0.016,-1.002,0.3,-0.5,0
3.5782328,0,0.01,19,0,0,0.029,-0.016,-1.002,0.3,-0.5,0
3.5882328,0,0.01,19,0,0,0.029,-0.016,-1.002,0.3,-0.5,0
3.5982328,0,0.01,19,0,0,0.029,-0.016,-1.002,0.3,-0.5,0
4.0566903,0,0,19,0,0,0.029,-0.014,-1.001,0.3,-0.5,0
4.0666903,0,0,19,0,0,0.029,-0.014,-1.001,0.3,-0.5,0
4.0766903,0,0,19,0,0,0.029,-0.014,-1.001,0.3,-0.5,0
4.0866903,0,0,19,0,0,0.029,-0.014,-1.001,0.3,-0.5,0
4.0966903,0,0,19,0,0,0.029,-0.014,-1.001,0.3,-0.5,0
4.5839027,0,0,19,0,0,0.03,-0.016,-0.999,0.3,-0.4,0
4.5939027,0,0,19,0,0,0.03,-0.016,-0.999,0.3,-0.4,0
4.6039027,47,0,19,0,0,0.03,-0.016,-0.999,0.3,-0.4,0
4.6139027,96,0,19,0,0,0.03,-0.016,-0.999,0.3,-0.4,0
4.6239027,73,0,19,0,0,0.03,-0.016,-0.999,0.3,-0.4,0
5.0583014,71,0,19,0,0,0.03,-0.016,-1,0.2,-0.6,0
5.0683014,84,0,19,0,0,0.03,-0.016,-1,0.2,-0.6,0
5.0783014,89,0,19,0,0,0.03,-0.016,-1,0.2,-0.6,0
5.0883014,94,0,19,0,0,0.03,-0.016,-1,0.2,-0.6,0
5.0983014,95,0,19,0,0,0.03,-0.016,-1,0.2,-0.6,0
5.555157,98,0,19,0,0,0.029,-0.015,-0.999,0.3,-0.6,0
5.565157,83,0,19,0,0,0.029,-0.015,-0.999,0.3,-0.6,0
5.575157,76,0,19,0,0,0.029,-0.015,-0.999,0.3,-0.6,0
5.585157,73,0,19,0,0,0.029,-0.015,-0.999,0.3,-0.6,0
5.595157,68,0,19,0,0,0.029,-0.015,-0.999,0.3,-0.6,0
6.0777412,82,0,19,0,0,0.031,-0.016,-1.001,0.3,-0.6,0
6.0877412,82,0,19,0,0,0.031,-0.016,-1.001,0.3,-0.6,0
6.0977412,83,0,19,0,0,0.031,-0.016,-1.001,0.3,-0.6,0
6.1077412,97,0,19,0,0,0.031,-0.016,-1.001,0.3,-0.6,0
6.1177412,100,0,19,0,0,0.031,-0.016,-1.001,0.3,-0.6,0
6.5570815,84,0,19,0,0,0.029,-0.015,-1.001,0.3,-0.6,0
6.5670815,77,0,19,0,0,0.029,-0.015,-1.001,0.3,-0.6,0
6.5770815,79,0,19,0,0,0.029,-0.015,-1.001,0.3,-0.6,0
6.5870815,68,0,19,0,0,0.029,-0.015,-1.001,0.3,-0.6,0
6.5970815,72,0,19,0,0,0.029,-0.015,-1.001,0.3,-0.6,0
7.0619928,82,0.01,19,0,0,0.03,-0.015,-1.004,0.2,-0.7,0
7.0719928,81,0.01,19,0,0,0.03,-0.015,-1.004,0.2,-0.7,0
7.0819928,96,0.01,19,0,0,0.03,-0.015,-1.004,0.2,-0.7,0
7.0919928,94,0.01,19,0,0,0.03,-0.015,-1.004,0.2,-0.7,0
7.1019928,87,0.01,19,0,0,0.03,-0.015,-1.004,0.2,-0.7,0
7.5885314,86,-0.01,19,0,0,0.028,-0.015,-1.001,0.3,-0.6,0
7.5985314,80,-0.01,19,0,0,0.028,-0.015,-1.001,0.3,-0.6,0
7.6085314,71,-0.01,19,0,0,0.028,-0.015,-1.001,0.3,-0.6,0
7.6185314,74,-0.01,19,0,0,0.028,-0.015,-1.001,0.3,-0.6,0
7.6285314,83,-0.01,19,0,0,0.028,-0.015,-1.001,0.3,-0.6,0
8.062546,83,0,19,0,0,0.029,-0.015,-1.004,0.2,-0.6,0
8.072546,86,0,19,0,0,0.029,-0.015,-1.004,0.2,-0.6,0
8.082546,95,0,19,0,0,0.029,-0.015,-1.004,0.2,-0.6,0
8.092546,94,0,19,0,0,0.029,-0.015,-1.004,0.2,-0.6,0
8.102546,86,0,19,0,0,0.029,-0.015,-1.004,0.2,-0.6,0
8.5589023,79,-0.01,19,0,0,0.029,-0.016,-1.001,0.3,-0.5,0
8.5689023,71,-0.01,19,0,0,0.029,-0.016,-1.001,0.3,-0.5,0
8.5789023,75,-0.01,19,0,0,0.029,-0.016,-1.001,0.3,-0.5,0
8.5889023,79,-0.01,19,0,0,0.029,-0.016,-1.001,0.3,-0.5,0
8.5989023,84,-0.01,19,0,0,0.029,-0.016,-1.001,0.3,-0.5,0
9.0772971,86,0,19,0,0,0.029,-0.015,-1.001,0.2,-0.5,0.1
9.0872971,96,0,19,0,0,0.029,-0.015,-1.001,0.2,-0.5,0.1
9.0972971,95,0,19,0,0,0.029,-0.015,-1.001,0.2,-0.5,0.1
9.1072971,87,0,19,0,0,0.029,-0.015,-1.001,0.2,-0.5,0.1
9.1172971,79,0,19,0,0,0.029,-0.015,-1.001,0.2,-0.5,0.1
9.5541798,77,-0.01,19,0,0,0.031,-0.016,-1.001,0.2,-0.6,0
9.5641798,74,-0.01,19,0,0,0.031,-0.016,-1.001,0.2,-0.6,0
9.5741798,67,-0.01,19,0,0,0.031,-0.016,-1.001,0.2,-0.6,0
9.5841798,81,-0.01,19,0,0,0.031,-0.016,-1.001,0.2,-0.6,0
9.5941798,84,-0.01,19,0,0,0.031,-0.016,-1.001,0.2,-0.6,0
10.0602572,96,0,19,0,0,0.03,-0.015,-0.999,0.3,-0.4,0.1
10.0702572,94,0,19,0,0,0.03,-0.015,-0.999,0.3,-0.4,0.1
10.0802572,92,0,19,0,0,0.03,-0.015,-0.999,0.3,-0.4,0.1
10.0902572,81,0,19,0,0,0.03,-0.015,-0.999,0.3,-0.4,0.1
10.1002572,80,0,19,0,0,0.03,-0.015,-0.999,0.3,-0.4,0.1
10.5906935,73,-0.01,19,0,0,0.029,-0.014,-1.001,0.2,-0.6,0.1
10.6006935,70,-0.01,19,0,0,0.029,-0.014,-1.001,0.2,-0.6,0.1
10.6106935,80,-0.01,19,0,0,0.029,-0.014,-1.001,0.2,-0.6,0.1
10.6206935,85,-0.01,19,0,0,0.029,-0.014,-1.001,0.2,-0.6,0.1
10.6306935,81,-0.01,19,0,0,0.029,-0.014,-1.001,0.2,-0.6,0.1
11.0603414,93,0.01,19,0,0,0.03,-0.015,-1,0.3,-0.4,0.1
11.0703414,99,0.01,19,0,0,0.03,-0.015,-1,0.3,-0.4,0.1
11.0803414,83,0.01,19,0,0,0.03,-0.015,-1,0.3,-0.4,0.1
11.0903414,79,0.01,19,0,0,0.03,-0.015,-1,0.3,-0.4,0.1
11.1003414,76,0.01,19,0,0,0.03,-0.015,-1,0.3,-0.4,0.1
11.559228,72,0.01,19,0,0,0.03,-0.016,-1.002,0.3,-0.6,0.1
11.569228,76,0.01,19,0,0,0.03,-0.016,-1.002,0.3,-0.6,0.1
11.579228,87,0.01,19,0,0,0.03,-0.016,-1.002,0.3,-0.6,0.1
11.589228,82,0.01,19,0,0,0.03,-0.016,-1.002,0.3,-0.6,0.1
11.599228,97,0.01,19,0,0,0.03,-0.016,-1.002,0.3,-0.6,0.1
12.0545724,99,0.01,19,0,0,0.03,-0.014,-1,0.3,-0.5,0
12.0645724,83,0.01,19,0,0,0.03,-0.014,-1,0.3,-0.5,0
12.0745724,81,0.01,19,0,0,0.03,-0.014,-1,0.3,-0.5,0
12.0845724,77,0.01,19,0,0,0.03,-0.014,-1,0.3,-0.5,0
12.0945724,68,0.01,19,0,0,0.03,-0.014,-1,0.3,-0.5,0
12.5397988,74,0.01,19,0,0,0.029,-0.015,-1.002,0.2,-0.6,0
12.5497988,82,0.01,19,0,0,0.029,-0.015,-1.002,0.2,-0.6,0
12.5597988,81,0.01,19,0,0,0.029,-0.015,-1.002,0.2,-0.6,0
12.5697988,97,0.01,19,0,0,0.029,-0.015,-1.002,0.2,-0.6,0
12.5797988,96,0.01,19,0,0,0.029,-0.015,-1.002,0.2,-0.6,0
13.0701486,84,0,19,0,0,0.03,-0.015,-1.001,0.3,-0.5,0
13.0801486,86,0,19,0,0,0.03,-0.015,-1.001,0.3,-0.5,0
13.0901486,79,0,19,0,0,0.03,-0.015,-1.001,0.3,-0.5,0
13.1001486,69,0,19,0,0,0.03,-0.015,-1.001,0.3,-0.5,0
13.1101486,74,0,19,0,0,0.03,-0.015,-1.001,0.3,-0.5,0
13.5251344,81,0.01,19,0,0,0.029,-0.015,-1.001,0.2,-0.6,0
13.5351344,81,0.01,19,0,0,0.029,-0.015,-1.001,0.2,-0.6,0
13.5451344,85,0.01,19,0,0,0.029,-0.015,-1.001,0.2,-0.6,0
13.5551344,92,0.01,19,0,0,0.029,-0.015,-1.001,0.2,-0.6,0
13.5651344,96,0.01,19,0,0,0.029,-0.015,-1.001,0.2,-0.6,0
14.0289435,89,0,19,0,0,0.028,-0.015,-1.002,0.2,-0.6,0
14.0389435,80,0,19,0,0,0.028,-0.015,-1.002,0.2,-0.6,0
14.0489435,75,0,19,0,0,0.028,-0.015,-1.002,0.2,-0.6,0
14.0589435,74,0,19,0,0,0.028,-0.015,-1.002,0.2,-0.6,0
14.0689435,71,0,19,0,0,0.028,-0.015,-1.002,0.2,-0.6,0
14.5580167,84,0,19,0,0,0.03,-0.014,-0.999,0.3,-0.7,0
14.5680167,86,0,19,0,0,0.03,-0.014,-0.999,0.3,-0.7,0
14.5780167,94,0,19,0,0,0.03,-0.014,-0.999,0.3,-0.7,0
14.5880167,94,0,19,0,0,0.03,-0.014,-0.999,0.3,-0.7,0
14.5980167,86,0,19,0,0,0.03,-0.014,-0.999,0.3,-0.7,0
15.0774761,80,-0.01,19,0,0,0.029,-0.016,-1.002,0.3,-0.6,0
15.0874761,77,-0.01,19,0,0,0.029,-0.016,-1.002,0.3,-0.6,0
15.0974761,75,-0.01,19,0,0,0.029,-0.016,-1.002,0.3,-0.6,0
15.1074761,68,-0.01,19,0,0,0.029,-0.016,-1.002,0.3,-0.6,0
15.1174761,84,-0.01,19,0,0,0.029,-0.016,-1.002,0.3,-0.6,0
15.524445,85,0,19,0,0,0.029,-0.016,-1.003,0.3,-0.5,0.1
15.534445,96,0,19,0,0,0.029,-0.016,-1.003,0.3,-0.5,0.1
15.544445,95,0,19,0,0,0.029,-0.016,-1.003,0.3,-0.5,0.1
15.554445,100,0,19,0,0,0.029,-0.016,-1.003,0.3,-0.5,0.1
15.564445,85,0,19,0,0,0.029,-0.016,-1.003,0.3,-0.5,0.1
16.0609337,77,-0.01,19,0,0,0.031,-0.015,-1,0.3,-0.6,0
16.0709337,69,-0.01,19,0,0,0.031,-0.015,-1,0.3,-0.6,0
16.0809337,69,-0.01,19,0,0,0.031,-0.015,-1,0.3,-0.6,0
16.0909337,81,-0.01,19,0,0,0.031,-0.015,-1,0.3,-0.6,0
16.1009337,84,-0.01,19,0,0,0.031,-0.015,-1,0.3,-0.6,0
16.5258813,83,0,19,0,0,0.029,-0.015,-1.003,0.3,-0.5,0
16.5358813,96,0,19,0,0,0.029,-0.015,-1.003,0.3,-0.5,0
16.5458813,104,0,19,0,0,0.029,-0.015,-1.003,0.3,-0.5,0
16.5558813,87,0,19,0,0,0.029,-0.015,-1.003,0.3,-0.5,0
16.5658813,80,0,19,0,0,0.029,-0.015,-1.003,0.3,-0.5,0
17.0623663,79,-0.02,19,0,0,0.029,-0.014,-0.999,0.3,-0.5,0.1
17.0723663,71,-0.02,19,0,0,0.029,-0.014,-0.999,0.3,-0.5,0.1
17.0823663,72,-0.02,19,0,0,0.029,-0.014,-0.999,0.3,-0.5,0.1
17.0923663,83,-0.02,19,0,0,0.029,-0.014,-0.999,0.3,-0.5,0.1
17.1023663,81,-0.02,19,0,0,0.029,-0.014,-0.999,0.3,-0.5,0.1
17.5584807,94,0,19,0,0,0.029,-0.016,-1.001,0.3,-0.4,0
