Time_s,RPM,Iq_A,Vbat_V,Tinv_C,Treg_C,AccX_g,AccY_g,AccZ_g,GyrX_dps,GyrY_dps,GyrZ_dps,Id_A
7.0303202,0,0,18.9,0,0,0.03,-0.017,-1.001,0.1,-0.6,0,0
7.0403202,0,0,18.9,0,0,0.03,-0.017,-1.001,0.1,-0.6,0,0
7.0503202,0,0,18.9,0,0,0.03,-0.017,-1.001,0.1,-0.6,0,0
7.0603202,0,0,18.8,0,0,0.031,-0.009,-1.002,0.2,-0.7,0,0
7.0703202,0,0,18.8,0,0,0.031,-0.009,-1.002,0.2,-0.7,0,0
7.0803202,0,0,18.8,0,0,0.031,-0.009,-1.002,0.2,-0.7,0,0
7.0903202,0,0,18.8,0,0,0.031,-0.009,-1.002,0.2,-0.7,0,0
7.1003202,0,0,18.8,0,0,0.031,-0.009,-1.002,0.2,-0.7,0,0
7.1103202,0,0,18.9,0,0,0.029,-0.017,-1.001,0.1,-0.6,0,0
7.1203202,0,0,18.9,0,0,0.029,-0.017,-1.001,0.1,-0.6,0,0
7.1303202,0,0,18.9,0,0,0.029,-0.017,-1.001,0.1,-0.6,0,0
7.1403202,0,0,18.9,0,0,0.029,-0.017,-1.001,0.1,-0.6,0,0
7.1503202,0,0,18.9,0,0,0.029,-0.017,-1.001,0.1,-0.6,0,0
7.1603202,0,0,18.9,0,0,0.029,-0.012,-1.002,0.1,-0.6,0.1,0
7.1703202,0,0,18.9,0,0,0.029,-0.012,-1.002,0.1,-0.6,0.1,0
7.1803202,0,0,18.9,0,0,0.029,-0.012,-1.002,0.1,-0.6,0.1,0
7.1903202,0,0,18.9,0,0,0.029,-0.012,-1.002,0.1,-0.6,0.1,0
7.2003202,0,0,18.9,0,0,0.029,-0.012,-1.002,0.1,-0.6,0.1,0
7.2118401,0,0,18.8,0,0,0.031,-0.012,-1,0.2,-0.6,-0.1,0
7.2218401,0,0,18.8,0,0,0.031,-0.012,-1,0.2,-0.6,-0.1,0
7.2318401,0,0,18.8,0,0,0.031,-0.012,-1,0.2,-0.6,-0.1,0
7.2418401,0,0,18.8,0,0,0.031,-0.012,-1,0.2,-0.6,-0.1,0
7.2518401,0,0,18.8,0,0,0.031,-0.012,-1,0.2,-0.6,-0.1,0
7.2618401,0,0,18.8,0,0,0.026,-0.016,-1.001,0.2,-0.6,0,0
7.2718401,0,0,18.8,0,0,0.026,-0.016,-1.001,0.2,-0.6,0,0
7.2818401,0,0,18.8,0,0,0.026,-0.016,-1.001,0.2,-0.6,0,0
7.2918401,0,0,18.8,0,0,0.026,-0.016,-1.001,0.2,-0.6,0,0
7.3018401,0,0,18.8,0,0,0.026,-0.016,-1.001,0.2,-0.6,0,0
7.3118401,0,0,18.8,0,0,0.033,-0.012,-1.002,0.2,-0.6,0,0
7.3218401,0,0,18.8,0,0,0.033,-0.012,-1.002,0.2,-0.6,0,0
7.3318401,0,0,18.8,0,0,0.033,-0.012,-1.002,0.2,-0.6,0,0
7.3418401,0,0,18.8,0,0,0.033,-0.012,-1.002,0.2,-0.6,0,0
7.3518401,0,0,18.8,0,0,0.033,-0.012,-1.002,0.2,-0.6,0,0
7.3618401,0,0,18.8,0,0,0.028,-0.016,-1.001,0.1,-0.5,0,0
7.3718401,0,0,18.8,0,0,0.028,-0.016,-1.001,0.1,-0.5,0,0
7.3818401,0,0,18.8,0,0,0.028,-0.016,-1.001,0.1,-0.5,0,0
7.3918401,0,0,18.8,0,0,0.028,-0.016,-1.001,0.1,-0.5,0,0
7.4018401,0,0,18.8,0,0,0.028,-0.016,-1.001,0.1,-0.5,0,0
7.4118401,0,0,18.9,0,0,0.029,-0.013,-1.002,0.1,-0.6,0,0
7.4218401,0,0,18.9,0,0,0.029,-0.013,-1.002,0.1,-0.6,0,0
7.4318401,0,0,18.9,0,0,0.029,-0.013,-1.002,0.1,-0.6,0,0
7.4418401,0,0,18.9,0,0,0.029,-0.013,-1.002,0.1,-0.6,0,0
7.4518401,0,0,18.9,0,0,0.029,-0.013,-1.002,0.1,-0.6,0,0
7.4618401,0,0,18.9,0,0,0.029,-0.012,-1.001,0.1,-0.6,-0.1,0
7.4718401,0,0,18.9,0,0,0.029,-0.012,-1.001,0.1,-0.6,-0.1,0
7.4818401,0,0,18.9,0,0,0.029,-0.012,-1.001,0.1,-0.6,-0.1,0
7.4918401,0,0,18.9,0,0,0.029,-0.012,-1.001,0.1,-0.6,-0.1,0
7.5018401,0,0,18.9,0,0,0.029,-0.012,-1.001,0.1,-0.6,-0.1,0
7.5118401,0,0,18.8,0,0,0.031,-0.015,-1.001,0.1,-0.5,0,0
7.5218401,0,0,18.8,0,0,0.031,-0.015,-1.001,0.1,-0.5,0,0
7.5318401,0,0,18.8,0,0,0.031,-0.015,-1.001,0.1,-0.5,0,0
7.5418401,0,0,18.8,0,0,0.031,-0.015,-1.001,0.1,-0.5,0,0
7.5518401,0,0,18.8,0,0,0.031,-0.015,-1.001,0.1,-0.5,0,0
7.5671353,0,0,18.9,0,0,0.026,-0.011,-1.003,0.2,-0.6,-0.1,0
7.5771353,0,0,18.9,0,0,0.026,-0.011,-1.003,0.2,-0.6,-0.1,0
7.5871353,0,0,18.9,0,0,0.026,-0.011,-1.003,0.2,-0.6,-0.1,0
7.5971353,0,0,18.9,0,0,0.026,-0.011,-1.003,0.2,-0.6,-0.1,0
7.6071353,0,0,18.9,0,0,0.026,-0.011,-1.003,0.2,-0.6,-0.1,0
7.6171353,0,0,18.8,0,0,0.03,-0.014,-1.001,0.1,-0.6,0,0
7.6271353,0,0,18.8,0,0,0.03,-0.014,-1.001,0.1,-0.6,0,0
7.6371353,0,0,18.8,0,0,0.03,-0.014,-1.001,0.1,-0.6,0,0
7.6471353,0,0,18.8,0,0,0.03,-0.014,-1.001,0.1,-0.6,0,0
7.6571353,0,0,18.8,0,0,0.03,-0.014,-1.001,0.1,-0.6,0,0
7.6671353,0,0,18.9,0,0,0.032,-0.012,-1,0.1,-0.6,0,0
7.6771353,0,0,18.9,0,0,0.032,-0.012,-1,0.1,-0.6,0,0
7.6871353,0,0,18.9,0,0,0.032,-0.012,-1,0.1,-0.6,0,0
7.6971353,0,0,18.9,0,0,0.032,-0.012,-1,0.1,-0.6,0,0
7.7071353,0,0,18.9,0,0,0.032,-0.012,-1,0.1,-0.6,0,0
