Time_s,RPM,Iq_A,Vbat_V,Tinv_C,Treg_C,AccX_g,AccY_g,AccZ_g,GyrX_dps,GyrY_dps,GyrZ_dps
0.7144424,0,0,18.9,0,0,0.029,-0.012,-1,0.3,-0.5,0
0.7244424,0,0,18.9,0,0,0.029,-0.012,-1,0.3,-0.5,0
0.7344424,0,0,18.9,0,0,0.029,-0.012,-1,0.3,-0.5,0
0.7444424,0,0,18.9,0,0,0.029,-0.012,-1,0.3,-0.5,0
0.7544424,0,0,18.9,0,0,0.029,-0.012,-1,0.3,-0.5,0
0.7644424,0,0,18.9,0,0,0.028,-0.014,-1.001,0.3,-0.6,0
0.7744424,0,0,18.9,0,0,0.028,-0.014,-1.001,0.3,-0.6,0
0.7844424,0,0,18.9,0,0,0.028,-0.014,-1.001,0.3,-0.6,0
0.7944424,0,0,18.9,0,0,0.028,-0.014,-1.001,0.3,-0.6,0
0.8044424,0,0,18.9,0,0,0.028,-0.014,-1.001,0.3,-0.6,0
0.8520561,0,0,18.9,0,0,0.028,-0.014,-1.001,0.3,-0.6,0
0.8620561,0,0,18.9,0,0,0.028,-0.014,-1.001,0.3,-0.6,0
0.8720561,0,0,18.9,0,0,0.028,-0.014,-1.001,0.3,-0.6,0
0.8820561,0,0,18.9,0,0,0.028,-0.014,-1.001,0.3,-0.6,0
0.8920561,0,0,18.9,0,0,0.028,-0.014,-1.001,0.3,-0.6,0
0.9020561,0,0,18.8,0,0,0.029,-0.013,-1.001,0.3,-0.5,0
0.9120561,0,0,18.8,0,0,0.029,-0.013,-1.001,0.3,-0.5,0
0.9220561,0,0,18.8,0,0,0.029,-0.013,-1.001,0.3,-0.5,0
0.9320561,0,0,18.8,0,0,0.029,-0.013,-1.001,0.3,-0.5,0
0.9420561,0,0,18.8,0,0,0.029,-0.013,-1.001,0.3,-0.5,0
0.9520561,0,0,18.9,0,0,0.028,-0.013,-1.002,0.3,-0.5,0
0.9620561,0,0,18.9,0,0,0.028,-0.013,-1.002,0.3,-0.5,0
0.9720561,0,0,18.9,0,0,0.028,-0.013,-1.002,0.3,-0.5,0
0.9820561,0,0,18.9,0,0,0.028,-0.013,-1.002,0.3,-0.5,0
0.9920561,0,0,18.9,0,0,0.028,-0.013,-1.002,0.3,-0.5,0
1.0020561,0,0,18.8,0,0,0.028,-0.013,-1.001,0.3,-0.5,0
1.0120561,0,0,18.8,0,0,0.028,-0.013,-1.001,0.3,-0.5,0
1.0220561,0,0,18.8,0,0,0.028,-0.013,-1.001,0.3,-0.5,0
1.0320561,0,0,18.8,0,0,0.028,-0.013,-1.001,0.3,-0.5,0
1.0420561,0,0,18.8,0,0,0.028,-0.013,-1.001,0.3,-0.5,0
1.0520561,0,0,18.8,0,0,0.03,-0.014,-1.001,0.3,-0.4,0
1.0620561,0,0,18.8,0,0,0.03,-0.014,-1.001,0.3,-0.4,0
1.0720561,0,0,18.8,0,0,0.03,-0.014,-1.001,0.3,-0.4,0
1.0820561,0,0,18.8,0,0,0.03,-0.014,-1.001,0.3,-0.4,0
1.0920561,0,0,18.8,0,0,0.03,-0.014,-1.001,0.3,-0.4,0
1.1020561,0,0,18.8,0,0,0.027,-0.012,-1.002,0.3,-0.5,0
1.1120561,0,0,18.8,0,0,0.027,-0.012,-1.002,0.3,-0.5,0
1.1220561,0,0,18.8,0,0,0.027,-0.012,-1.002,0.3,-0.5,0
1.1320561,0,0,18.8,0,0,0.027,-0.012,-1.002,0.3,-0.5,0
1.1420561,0,0,18.8,0,0,0.027,-0.012,-1.002,0.3,-0.5,0
1.1520561,0,0,18.8,0,0,0.029,-0.013,-1,0.2,-0.6,0
1.1620561,0,0,18.8,0,0,0.029,-0.013,-1,0.2,-0.6,0
1.1720561,0,0,18.8,0,0,0.029,-0.013,-1,0.2,-0.6,0
1.1820561,0,0,18.8,0,0,0.029,-0.013,-1,0.2,-0.6,0
1.1920561,0,0,18.8,0,0,0.029,-0.013,-1,0.2,-0.6,0
1.2121261,0,0,18.8,0,0,0.029,-0.014,-1.001,0.3,-0.6,0
1.2221261,0,0,18.8,0,0,0.029,-0.014,-1.001,0.3,-0.6,0
1.2321261,0,0,18.8,0,0,0.029,-0.014,-1.001,0.3,-0.6,0
1.2421261,0,0,18.8,0,0,0.029,-0.014,-1.001,0.3,-0.6,0
1.2521261,0,0,18.8,0,0,0.029,-0.014,-1.001,0.3,-0.6,0
1.3049045,0,0,18.8,0,0,0.028,-0.012,-1.002,0.3,-0.5,0
1.3149045,0,0,18.8,0,0,0.028,-0.012,-1.002,0.3,-0.5,0
1.3249045,0,0,18.8,0,0,0.028,-0.012,-1.002,0.3,-0.5,0
1.3349045,0,0,18.8,0,0,0.028,-0.012,-1.002,0.3,-0.5,0
1.3449045,0,0,18.8,0,0,0.028,-0.012,-1.002,0.3,-0.5,0
1.3565784,0,0,18.8,0,0,0.029,-0.013,-1.001,0.3,-0.5,0
1.3665784,0,0,18.8,0,0,0.029,-0.013,-1.001,0.3,-0.5,0
1.3765784,0,0,18.8,0,0,0.029,-0.013,-1.001,0.3,-0.5,0
1.3865784,0,0,18.8,0,0,0.029,-0.013,-1.001,0.3,-0.5,0
1.3965784,0,0,18.8,0,0,0.029,-0.013,-1.001,0.3,-0.5,0
1.4065784,0,0,18.8,0,0,0.029,-0.013,-1.001,0.3,-0.6,0
1.4165784,0,0,18.8,0,0,0.029,-0.013,-1.001,0.3,-0.6,0
1.4265784,0,0,18.8,0,0,0.029,-0.013,-1.001,0.3,-0.6,0
1.4365784,0,0,18.8,0,0,0.029,-0.013,-1.001,0.3,-0.6,0
1.4465784,0,0,18.8,0,0,0.029,-0.013,-1.001,0.3,-0.6,0
1.4565784,0,0,18.9,0,0,0.027,-0.013,-1.001,0.3,-0.5,0
1.4665784,0,0,18.9,0,0,0.027,-0.013,-1.001,0.3,-0.5,0
1.4765784,0,0,18.9,0,0,0.027,-0.013,-1.001,0.3,-0.5,0
1.4865784,0,0,18.9,0,0,0.027,-0.013,-1.001,0.3,-0.5,0
1.4965784,0,0,18.9,0,0,0.027,-0.013,-1.001,0.3,-0.5,0
1.5174374,0,0,18.9,0,0,0.029,-0.013,-1.001,0.3,-0.5,0
1.5274374,0,0,18.9,0,0,0.029,-0.013,-1.001,0.3,-0.5,0
1.5374374,0,0,18.9,0,0,0.029,-0.013,-1.001,0.3,-0.5,0
1.5474374,0,0,18.9,0,0,0.029,-0.013,-1.001,0.3,-0.5,0
1.5574374,0,0,18.9,0,0,0.029,-0.013,-1.001,0.3,-0.5,0
1.5674374,0,0,18.8,0,0,0.029,-0.013,-1.001,0.3,-0.6,0
1.5774374,0,0,18.8,0,0,0.029,-0.013,-1.001,0.3,-0.6,0
1.5874374,0,0,18.8,0,0,0.029,-0.013,-1.001,0.3,-0.6,0
1.5974374,0,0,18.8,0,0,0.029,-0.013,-1.001,0.3,-0.6,0
1.6074374,0,0,18.8,0,0,0.029,-0.013,-1.001,0.3,-0.6,0
1.6174374,0,0,18.9,0,0,0.028,-0.014,-1.002,0.3,-0.5,0
1.6274374,0,0,18.9,0,0,0.028,-0.014,-1.002,0.3,-0.5,0
1.6374374,0,0,18.9,0,0,0.028,-0.014,-1.002,0.3,-0.5,0
1.6474374,0,0,18.9,0,0,0.028,-0.014,-1.002,0.3,-0.5,0
1.6574374,0,0,18.9,0,0,0.028,-0.014,-1.002,0.3,-0.5,0
1.6674374,0,0,18.9,0,0,0.03,-0.013,-1,0.2,-0.6,0
1.6774374,0,0,18.9,0,0,0.03,-0.013,-1,0.2,-0.6,0
1.6874374,0,0,18.9,0,0,0.03,-0.013,-1,0.2,-0.6,0
1.6974374,0,0,18.9,0,0,0.03,-0.013,-1,0.2,-0.6,0
1.7074374,0,0,18.9,0,0,0.03,-0.013,-1,0.2,-0.6,0
1.7174374,0,0,18.8,0,0,0.029,-0.013,-1.001,0.3,-0.5,0
1.7274374,0,0,18.8,0,0,0.029,-0.013,-1.001,0.3,-0.5,0
1.7374374,0,0,18.8,0,0,0.029,-0.013,-1.001,0.3,-0.5,0
1.7474374,0,0,18.8,0,0,0.029,-0.013,-1.001,0.3,-0.5,0
1.7574374,0,0,18.8,0,0,0.029,-0.013,-1.001,0.3,-0.5,0
1.7674374,0,0,18.9,0,0,0.029,-0.015,-1.002,0.3,-0.6,0
1.7774374,0,0,18.9,0,0,0.029,-0.015,-1.002,0.3,-0.6,0
1.7874374,0,0,18.9,0,0,0.029,-0.015,-1.002,0.3,-0.6,0
1.7974374,0,0,18.9,0,0,0.029,-0.015,-1.002,0.3,-0.6,0
1.8074374,0,0,18.9,0,0,0.029,-0.015,-1.002,0.3,-0.6,0
1.8174374,0,0,18.8,0,0,0.029,-0.013,-1.001,0.3,-0.6,0
1.8274374,0,0,18.8,0,0,0.029,-0.013,-1.001,0.3,-0.6,0
1.8374374,0,0,18.8,0,0,0.029,-0.013,-1.001,0.3,-0.6,0
1.8474374,0,0,18.8,0,0,0.029,-0.013,-1.001,0.3,-0.6,0
1.8574374,0,0,18.8,0,0,0.029,-0.013,-1.001,0.3,-0.6,0
1.8674374,0,0,18.9,0,0,0.028,-0.015,-1.002,0.3,-0.6,0
1.8774374,0,0,18.9,0,0,0.028,-0.015,-1.002,0.3,-0.6,0
1.8874374,0,0,18.9,0,0,0.028,-0.015,-1.002,0.3,-0.6,0
1.8974374,0,0,18.9,0,0,0.028,-0.015,-1.002,0.3,-0.6,0
1.9074374,0,0,18.9,0,0,0.028,-0.015,-1.002,0.3,-0.6,0
1.9174374,0,0,18.9,0,0,0.028,-0.012,-1.001,0.3,-0.6,0
1.9274374,0,0,18.9,0,0,0.028,-0.012,-1.001,0.3,-0.6,0
1.9374374,0,0,18.9,0,0,0.028,-0.012,-1.001,0.3,-0.6,0
1.9474374,0,0,18.9,0,0,0.028,-0.012,-1.001,0.3,-0.6,0
1.9574374,0,0,18.9,0,0,0.028,-0.012,-1.001,0.3,-0.6,0
1.9674374,0,0.01,18.8,0,0,0.029,-0.014,-1.001,0.3,-0.6,0
1.9774374,0,0.01,18.8,0,0,0.029,-0.014,-1.001,0.3,-0.6,0
1.9874374,0,0.01,18.8,0,0,0.029,-0.014,-1.001,0.3,-0.6,0
1.9974374,0,0.01,18.8,0,0,0.029,-0.014,-1.001,0.3,-0.6,0
2.0074374,0,0.01,18.8,0,0,0.029,-0.014,-1.001,0.3,-0.6,0
2.0174374,0,0,18.8,0,0,0.029,-0.012,-1.001,0.3,-0.6,0
2.0274374,0,0,18.8,0,0,0.029,-0.012,-1.001,0.3,-0.6,0
