Time_s,RPM,Iq_A,Vbat_V,Tinv_C,Treg_C,AccX_g,AccY_g,AccZ_g,GyrX_dps,GyrY_dps,GyrZ_dps,Id_A
0.6491108,0,0,18.9,0,0,0.028,-0.013,-0.998,0.1,-0.7,0,0
0.6591108,0,0,18.9,0,0,0.028,-0.013,-0.998,0.1,-0.7,0,0
0.6691108,0,0,18.9,0,0,0.028,-0.013,-0.998,0.1,-0.7,0,0
0.6791108,0,0,18.9,0,0,0.028,-0.013,-0.998,0.1,-0.7,0,0
0.6891108,0,0,18.9,0,0,0.028,-0.013,-0.998,0.1,-0.7,0,0
0.6991108,0,0,18.8,0,0,0.026,-0.012,-0.999,0.1,-0.7,0,0
0.7091108,0,0,18.8,0,0,0.026,-0.012,-0.999,0.1,-0.7,0,0
0.7191108,0,0,18.8,0,0,0.026,-0.012,-0.999,0.1,-0.7,0,0
0.7291108,0,0,18.8,0,0,0.026,-0.012,-0.999,0.1,-0.7,0,0
0.7391108,0,0,18.8,0,0,0.026,-0.012,-0.999,0.1,-0.7,0,0
0.7491108,0,0,18.9,0,0,0.028,-0.014,-0.998,0.1,-0.7,0,0
0.7591108,0,0,18.9,0,0,0.028,-0.014,-0.998,0.1,-0.7,0,0
0.7691108,0,0,18.9,0,0,0.028,-0.014,-0.998,0.1,-0.7,0,0
0.7791108,0,0,18.9,0,0,0.028,-0.014,-0.998,0.1,-0.7,0,0
0.7891108,0,0,18.9,0,0,0.028,-0.014,-0.998,0.1,-0.7,0,0
0.7991108,0,0,18.8,0,0,0.027,-0.011,-0.999,0.1,-0.7,0,0
0.8091108,0,0,18.8,0,0,0.027,-0.011,-0.999,0.1,-0.7,0,0
0.8191108,0,0,18.8,0,0,0.027,-0.011,-0.999,0.1,-0.7,0,0
0.8291108,0,0,18.8,0,0,0.027,-0.011,-0.999,0.1,-0.7,0,0
0.8391108,0,0,18.8,0,0,0.027,-0.011,-0.999,0.1,-0.7,0,0
0.8491108,0,0,18.8,0,0,0.026,-0.014,-0.999,0.1,-0.6,0,0
0.8591108,0,0,18.8,0,0,0.026,-0.014,-0.999,0.1,-0.6,0,0
0.8691108,0,0,18.8,0,0,0.026,-0.014,-0.999,0.1,-0.6,0,0
0.8791108,0,0,18.8,0,0,0.026,-0.014,-0.999,0.1,-0.6,0,0
0.8891108,0,0,18.8,0,0,0.026,-0.014,-0.999,0.1,-0.6,0,0
0.8991108,0,0,18.8,0,0,0.028,-0.013,-0.999,0.2,-0.7,0,0
0.9091108,0,0,18.8,0,0,0.028,-0.013,-0.999,0.2,-0.7,0,0
0.9191108,0,0,18.8,0,0,0.028,-0.013,-0.999,0.2,-0.7,0,0
0.9291108,0,0,18.8,0,0,0.028,-0.013,-0.999,0.2,-0.7,0,0
0.9391108,0,0,18.8,0,0,0.028,-0.013,-0.999,0.2,-0.7,0,0
0.9491108,0,0,18.9,0,0,0.026,-0.013,-1,0.1,-0.6,0,0
0.9591108,0,0,18.9,0,0,0.026,-0.013,-1,0.1,-0.6,0,0
0.9691108,0,0,18.9,0,0,0.026,-0.013,-1,0.1,-0.6,0,0
0.9791108,0,0,18.9,0,0,0.026,-0.013,-1,0.1,-0.6,0,0
0.9891108,0,0,18.9,0,0,0.026,-0.013,-1,0.1,-0.6,0,0
0.9991108,0,0,18.9,0,0,0.027,-0.013,-0.998,0.1,-0.7,0,0
1.0091108,0,0,18.9,0,0,0.027,-0.013,-0.998,0.1,-0.7,0,0
1.0191108,0,0,18.9,0,0,0.027,-0.013,-0.998,0.1,-0.7,0,0
1.0291108,0,0,18.9,0,0,0.027,-0.013,-0.998,0.1,-0.7,0,0
1.0391108,0,0,18.9,0,0,0.027,-0.013,-0.998,0.1,-0.7,0,0
1.0491108,0,0,18.8,0,0,0.028,-0.012,-1,0.1,-0.6,0,0
1.0591108,0,0,18.8,0,0,0.028,-0.012,-1,0.1,-0.6,0,0
1.0691108,0,0,18.8,0,0,0.028,-0.012,-1,0.1,-0.6,0,0
1.0791108,0,0,18.8,0,0,0.028,-0.012,-1,0.1,-0.6,0,0
1.0891108,0,0,18.8,0,0,0.028,-0.012,-1,0.1,-0.6,0,0
1.0991108,0,0,18.8,0,0,0.028,-0.012,-0.998,0.1,-0.7,0,0
1.1091108,0,0,18.8,0,0,0.028,-0.012,-0.998,0.1,-0.7,0,0
1.1191108,0,0,18.8,0,0,0.028,-0.012,-0.998,0.1,-0.7,0,0
1.1291108,0,0,18.8,0,0,0.028,-0.012,-0.998,0.1,-0.7,0,0
1.1391108,0,0,18.8,0,0,0.028,-0.012,-0.998,0.1,-0.7,0,0
1.1491108,0,0,18.9,0,0,0.026,-0.012,-0.997,0.1,-0.7,0,0
1.1591108,0,0,18.9,0,0,0.026,-0.012,-0.997,0.1,-0.7,0,0
1.1691108,0,0,18.9,0,0,0.026,-0.012,-0.997,0.1,-0.7,0,0
1.1791108,0,0,18.9,0,0,0.026,-0.012,-0.997,0.1,-0.7,0,0
1.1891108,0,0,18.9,0,0,0.026,-0.012,-0.997,0.1,-0.7,0,0
1.1991108,0,0,18.8,0,0,0.027,-0.014,-0.998,0.1,-0.7,0,0
1.2091108,0,0,18.8,0,0,0.027,-0.014,-0.998,0.1,-0.7,0,0
1.2191108,0,0,18.8,0,0,0.027,-0.014,-0.998,0.1,-0.7,0,0
1.2291108,0,0,18.8,0,0,0.027,-0.014,-0.998,0.1,-0.7,0,0
1.2391108,0,0,18.8,0,0,0.027,-0.014,-0.998,0.1,-0.7,0,0
1.2491108,0,0,18.9,0,0,0.028,-0.012,-0.998,0.1,-0.6,0,0
1.2591108,0,0,18.9,0,0,0.028,-0.012,-0.998,0.1,-0.6,0,0
1.2691108,0,0,18.9,0,0,0.028,-0.012,-0.998,0.1,-0.6,0,0
1.2791108,0,0,18.9,0,0,0.028,-0.012,-0.998,0.1,-0.6,0,0
1.2891108,0,0,18.9,0,0,0.028,-0.012,-0.998,0.1,-0.6,0,0
1.2991108,0,0,18.8,0,0,0.028,-0.012,-0.999,0.1,-0.7,0,0
1.3091108,0,0,18.8,0,0,0.028,-0.012,-0.999,0.1,-0.7,0,0
1.3191108,0,0,18.8,0,0,0.028,-0.012,-0.999,0.1,-0.7,0,0
1.3291108,0,0,18.8,0,0,0.028,-0.012,-0.999,0.1,-0.7,0,0
1.3391108,0,0,18.8,0,0,0.028,-0.012,-0.999,0.1,-0.7,0,0
1.3491108,0,0,18.8,0,0,0.027,-0.013,-0.998,0.1,-0.6,0,0
1.3591108,0,0,18.8,0,0,0.027,-0.013,-0.998,0.1,-0.6,0,0
1.3691108,0,0,18.8,0,0,0.027,-0.013,-0.998,0.1,-0.6,0,0
1.3791108,0,0,18.8,0,0,0.027,-0.013,-0.998,0.1,-0.6,0,0
1.3891108,0,0,18.8,0,0,0.027,-0.013,-0.998,0.1,-0.6,0,0
1.3991108,0,0,18.9,0,0,0.027,-0.013,-0.999,0.1,-0.7,0,0
1.4091108,0,0,18.9,0,0,0.027,-0.013,-0.999,0.1,-0.7,0,0
1.4191108,0,0,18.9,0,0,0.027,-0.013,-0.999,0.1,-0.7,0,0
1.4291108,0,0,18.9,0,0,0.027,-0.013,-0.999,0.1,-0.7,0,0
1.4391108,0,0,18.9,0,0,0.027,-0.013,-0.999,0.1,-0.7,0,0
1.4491108,0,0,18.8,0,0,0.027,-0.012,-0.999,0.2,-0.7,0,0
1.4591108,0,0,18.8,0,0,0.027,-0.012,-0.999,0.2,-0.7,0,0
1.4691108,0,0,18.8,0,0,0.027,-0.012,-0.999,0.2,-0.7,0,0
1.4791108,0,0,18.8,0,0,0.027,-0.012,-0.999,0.2,-0.7,0,0
1.4891108,0,0,18.8,0,0,0.027,-0.012,-0.999,0.2,-0.7,0,0
1.4991108,0,0,18.9,0,0,0.029,-0.014,-1,0.1,-0.6,0,0
1.5091108,0,0,18.9,0,0,0.029,-0.014,-1,0.1,-0.6,0,0
1.5191108,0,0,18.9,0,0,0.029,-0.014,-1,0.1,-0.6,0,0
1.5291108,0,0,18.9,0,0,0.029,-0.014,-1,0.1,-0.6,0,0
1.5391108,0,0,18.9,0,0,0.029,-0.014,-1,0.1,-0.6,0,0
1.5491108,0,0,18.9,0,0,0.026,-0.011,-0.999,0.1,-0.7,0,0
1.5591108,0,0,18.9,0,0,0.026,-0.011,-0.999,0.1,-0.7,0,0
1.5691108,0,0,18.9,0,0,0.026,-0.011,-0.999,0.1,-0.7,0,0
1.5791108,0,0,18.9,0,0,0.026,-0.011,-0.999,0.1,-0.7,0,0
1.5891108,0,0,18.9,0,0,0.026,-0.011,-0.999,0.1,-0.7,0,0
1.5991108,0,0,18.9,0,0,0.027,-0.014,-0.999,0.1,-0.6,0,0
1.6091108,0,0,18.9,0,0,0.027,-0.014,-0.999,0.1,-0.6,0,0
1.6191108,0,0,18.9,0,0,0.027,-0.014,-0.999,0.1,-0.6,0,0
1.6291108,0,0,18.9,0,0,0.027,-0.014,-0.999,0.1,-0.6,0,0
1.6391108,0,0,18.9,0,0,0.027,-0.014,-0.999,0.1,-0.6,0,0
1.6491108,0,0,18.8,0,0,0.027,-0.011,-0.998,0.1,-0.6,0,0
1.6591108,0,0,18.8,0,0,0.027,-0.011,-0.998,0.1,-0.6,0,0
1.6691108,0,0,18.8,0,0,0.027,-0.011,-0.998,0.1,-0.6,0,0
1.6791108,0,0,18.8,0,0,0.027,-0.011,-0.998,0.1,-0.6,0,0
1.6891108,0,0,18.8,0,0,0.027,-0.011,-0.998,0.1,-0.6,0,0
1.6991108,0,0,18.8,0,0,0.03,-0.014,-0.999,0.1,-0.6,0,0
1.7091108,0,0,18.8,0,0,0.03,-0.014,-0.999,0.1,-0.6,0,0
1.7191108,0,0,18.8,0,0,0.03,-0.014,-0.999,0.1,-0.6,0,0
1.7291108,0,0,18.8,0,0,0.03,-0.014,-0.999,0.1,-0.6,0,0
1.7391108,0,0,18.8,0,0,0.03,-0.014,-0.999,0.1,-0.6,0,0
1.7491108,0,0,18.8,0,0,0.025,-0.011,-1,0.1,-0.7,0,0
1.7591108,0,0,18.8,0,0,0.025,-0.011,-1,0.1,-0.7,0,0
1.7691108,0,0,18.8,0,0,0.025,-0.011,-1,0.1,-0.7,0,0
1.7791108,0,0,18.8,0,0,0.025,-0.011,-1,0.1,-0.7,0,0
1.7891108,0,0,18.8,0,0,0.025,-0.011,-1,0.1,-0.7,0,0
1.7991108,0,0,18.8,0,0,0.027,-0.013,-1,0.2,-0.7,0,0
1.8091108,0,0,18.8,0,0,0.027,-0.013,-1,0.2,-0.7,0,0
1.8191108,0,0,18.8,0,0,0.027,-0.013,-1,0.2,-0.7,0,0
1.8291108,0,0,18.8,0,0,0.027,-0.013,-1,0.2,-0.7,0,0
