Time_s,RPM,Iq_A,Vbat_V,Tinv_C,Treg_C,AccX_g,AccY_g,AccZ_g,GyrX_dps,GyrY_dps,GyrZ_dps
2.505162,0,0,18.8,0,0,0.03,-0.015,-1.001,0.2,-0.6,0
2.515162,0,0,18.8,0,0,0.03,-0.015,-1.001,0.2,-0.6,0
2.525162,0,0,18.8,0,0,0.03,-0.015,-1.001,0.2,-0.6,0
2.535162,0,0,18.8,0,0,0.03,-0.015,-1.001,0.2,-0.6,0
2.545162,0,0,18.8,0,0,0.03,-0.015,-1.001,0.2,-0.6,0
2.555162,0,0,18.8,0,0,0.029,-0.016,-1,0.3,-0.6,0
2.565162,0,0,18.8,0,0,0.029,-0.016,-1,0.3,-0.6,0
2.575162,0,0,18.8,0,0,0.029,-0.016,-1,0.3,-0.6,0
2.585162,0,0,18.8,0,0,0.029,-0.016,-1,0.3,-0.6,0
2.595162,0,0,18.8,0,0,0.029,-0.016,-1,0.3,-0.6,0
2.605162,0,0,18.9,0,0,0.029,-0.014,-1.001,0.2,-0.5,0
2.615162,0,0,18.9,0,0,0.029,-0.014,-1.001,0.2,-0.5,0
2.625162,0,0,18.9,0,0,0.029,-0.014,-1.001,0.2,-0.5,0
2.635162,0,0,18.9,0,0,0.029,-0.014,-1.001,0.2,-0.5,0
2.645162,0,0,18.9,0,0,0.029,-0.014,-1.001,0.2,-0.5,0
2.657664,0,0,18.8,0,0,0.029,-0.015,-1.001,0.2,-0.6,0
2.667664,0,0,18.8,0,0,0.029,-0.015,-1.001,0.2,-0.6,0
2.677664,0,0,18.8,0,0,0.029,-0.015,-1.001,0.2,-0.6,0
2.687664,0,0,18.8,0,0,0.029,-0.015,-1.001,0.2,-0.6,0
2.697664,0,0,18.8,0,0,0.029,-0.015,-1.001,0.2,-0.6,0
2.707664,0,0,18.8,0,0,0.029,-0.015,-1,0.3,-0.7,0
2.717664,0,0,18.8,0,0,0.029,-0.015,-1,0.3,-0.7,0
2.727664,0,0,18.8,0,0,0.029,-0.015,-1,0.3,-0.7,0
2.737664,0,0,18.8,0,0,0.029,-0.015,-1,0.3,-0.7,0
2.747664,0,0,18.8,0,0,0.029,-0.015,-1,0.3,-0.7,0
2.757664,0,0,18.9,0,0,0.029,-0.014,-1.001,0.2,-0.6,0
2.767664,0,0,18.9,0,0,0.029,-0.014,-1.001,0.2,-0.6,0
2.777664,0,0,18.9,0,0,0.029,-0.014,-1.001,0.2,-0.6,0
2.787664,0,0,18.9,0,0,0.029,-0.014,-1.001,0.2,-0.6,0
2.797664,0,0,18.9,0,0,0.029,-0.014,-1.001,0.2,-0.6,0
2.807664,0,0,18.8,0,0,0.029,-0.016,-1.001,0.2,-0.6,0
2.817664,0,0,18.8,0,0,0.029,-0.016,-1.001,0.2,-0.6,0
2.827664,0,0,18.8,0,0,0.029,-0.016,-1.001,0.2,-0.6,0
2.837664,0,0,18.8,0,0,0.029,-0.016,-1.001,0.2,-0.6,0
2.847664,0,0,18.8,0,0,0.029,-0.016,-1.001,0.2,-0.6,0
2.857664,0,0,18.9,0,0,0.028,-0.015,-1.002,0.2,-0.6,0
2.867664,0,0,18.9,0,0,0.028,-0.015,-1.002,0.2,-0.6,0
2.877664,0,0,18.9,0,0,0.028,-0.015,-1.002,0.2,-0.6,0
2.887664,0,0,18.9,0,0,0.028,-0.015,-1.002,0.2,-0.6,0
2.897664,0,0,18.9,0,0,0.028,-0.015,-1.002,0.2,-0.6,0
2.907664,0,0,18.9,0,0,0.03,-0.014,-1.001,0.2,-0.6,0
2.917664,0,0,18.9,0,0,0.03,-0.014,-1.001,0.2,-0.6,0
2.927664,0,0,18.9,0,0,0.03,-0.014,-1.001,0.2,-0.6,0
2.937664,0,0,18.9,0,0,0.03,-0.014,-1.001,0.2,-0.6,0
2.947664,0,0,18.9,0,0,0.03,-0.014,-1.001,0.2,-0.6,0
2.957664,0,0,18.8,0,0,0.029,-0.015,-1.001,0.3,-0.6,0
2.967664,0,0,18.8,0,0,0.029,-0.015,-1.001,0.3,-0.6,0
2.977664,0,0,18.8,0,0,0.029,-0.015,-1.001,0.3,-0.6,0
2.987664,0,0,18.8,0,0,0.029,-0.015,-1.001,0.3,-0.6,0
2.997664,0,0,18.8,0,0,0.029,-0.015,-1.001,0.3,-0.6,0
3.007664,0,0,18.8,0,0,0.029,-0.015,-1.002,0.2,-0.6,0
3.017664,0,0,18.8,0,0,0.029,-0.015,-1.002,0.2,-0.6,0
3.027664,0,0,18.8,0,0,0.029,-0.015,-1.002,0.2,-0.6,0
3.037664,0,0,18.8,0,0,0.029,-0.015,-1.002,0.2,-0.6,0
3.047664,0,0,18.8,0,0,0.029,-0.015,-1.002,0.2,-0.6,0
3.057664,0,0,18.9,0,0,0.03,-0.015,-1.001,0.3,-0.5,0
3.067664,0,0,18.9,0,0,0.03,-0.015,-1.001,0.3,-0.5,0
3.077664,0,0,18.9,0,0,0.03,-0.015,-1.001,0.3,-0.5,0
3.087664,0,0,18.9,0,0,0.03,-0.015,-1.001,0.3,-0.5,0
3.097664,0,0,18.9,0,0,0.03,-0.015,-1.001,0.3,-0.5,0
3.107664,0,0,18.8,0,0,0.028,-0.014,-1.002,0.3,-0.6,0
3.117664,0,0,18.8,0,0,0.028,-0.014,-1.002,0.3,-0.6,0
3.127664,0,0,18.8,0,0,0.028,-0.014,-1.002,0.3,-0.6,0
3.137664,0,0,18.8,0,0,0.028,-0.014,-1.002,0.3,-0.6,0
3.147664,0,0,18.8,0,0,0.028,-0.014,-1.002,0.3,-0.6,0
3.157664,0,0,18.9,0,0,0.029,-0.016,-1.002,0.2,-0.6,0
3.167664,0,0,18.9,0,0,0.029,-0.016,-1.002,0.2,-0.6,0
3.177664,0,0,18.9,0,0,0.029,-0.016,-1.002,0.2,-0.6,0
3.187664,0,0,18.9,0,0,0.029,-0.016,-1.002,0.2,-0.6,0
3.197664,0,0,18.9,0,0,0.029,-0.016,-1.002,0.2,-0.6,0
3.207664,0,0,18.9,0,0,0.029,-0.014,-1.001,0.2,-0.6,0
3.217664,0,0,18.9,0,0,0.029,-0.014,-1.001,0.2,-0.6,0
3.227664,0,0,18.9,0,0,0.029,-0.014,-1.001,0.2,-0.6,0
3.237664,0,0,18.9,0,0,0.029,-0.014,-1.001,0.2,-0.6,0
3.247664,0,0,18.9,0,0,0.029,-0.014,-1.001,0.2,-0.6,0
3.257664,0,0,18.9,0,0,0.029,-0.016,-1.003,0.3,-0.6,0
3.267664,0,0,18.9,0,0,0.029,-0.016,-1.003,0.3,-0.6,0
3.277664,0,0,18.9,0,0,0.029,-0.016,-1.003,0.3,-0.6,0
3.287664,0,0,18.9,0,0,0.029,-0.016,-1.003,0.3,-0.6,0
3.297664,0,0,18.9,0,0,0.029,-0.016,-1.003,0.3,-0.6,0
3.307664,0,0,18.8,0,0,0.028,-0.015,-1,0.3,-0.6,0
3.317664,0,0,18.8,0,0,0.028,-0.015,-1,0.3,-0.6,0
3.327664,0,0,18.8,0,0,0.028,-0.015,-1,0.3,-0.6,0
3.337664,0,0,18.8,0,0,0.028,-0.015,-1,0.3,-0.6,0
3.347664,0,0,18.8,0,0,0.028,-0.015,-1,0.3,-0.6,0
3.357664,0,0,18.8,0,0,0.029,-0.014,-1.001,0.2,-0.6,0
3.367664,0,0,18.8,0,0,0.029,-0.014,-1.001,0.2,-0.6,0
3.377664,0,0,18.8,0,0,0.029,-0.014,-1.001,0.2,-0.6,0
3.387664,0,0,18.8,0,0,0.029,-0.014,-1.001,0.2,-0.6,0
3.397664,0,0,18.8,0,0,0.029,-0.014,-1.001,0.2,-0.6,0
3.407664,0,0,18.9,0,0,0.028,-0.016,-1,0.2,-0.6,0
3.417664,0,0,18.9,0,0,0.028,-0.016,-1,0.2,-0.6,0
3.427664,0,0,18.9,0,0,0.028,-0.016,-1,0.2,-0.6,0
3.437664,0,0,18.9,0,0,0.028,-0.016,-1,0.2,-0.6,0
3.447664,0,0,18.9,0,0,0.028,-0.016,-1,0.2,-0.6,0
3.457664,0,0,18.9,0,0,0.029,-0.016,-1.002,0.2,-0.6,0
3.467664,0,0,18.9,0,0,0.029,-0.016,-1.002,0.2,-0.6,0
3.477664,0,0,18.9,0,0,0.029,-0.016,-1.002,0.2,-0.6,0
3.487664,0,0,18.9,0,0,0.029,-0.016,-1.002,0.2,-0.6,0
3.497664,0,0,18.9,0,0,0.029,-0.016,-1.002,0.2,-0.6,0
3.507664,0,0,18.9,0,0,0.028,-0.015,-1.001,0.3,-0.6,0
3.517664,0,0,18.9,0,0,0.028,-0.015,-1.001,0.3,-0.6,0
3.527664,0,0,18.9,0,0,0.028,-0.015,-1.001,0.3,-0.6,0
3.537664,0,0,18.9,0,0,0.028,-0.015,-1.001,0.3,-0.6,0
3.547664,0,0,18.9,0,0,0.028,-0.015,-1.001,0.3,-0.6,0
3.557664,0,0,18.8,0,0,0.029,-0.015,-1.001,0.2,-0.6,0
3.567664,0,0,18.8,0,0,0.029,-0.015,-1.001,0.2,-0.6,0
3.577664,0,0,18.8,0,0,0.029,-0.015,-1.001,0.2,-0.6,0
3.587664,0,0,18.8,0,0,0.029,-0.015,-1.001,0.2,-0.6,0
3.597664,0,0,18.8,0,0,0.029,-0.015,-1.001,0.2,-0.6,0
3.607664,0,0,18.8,0,0,0.028,-0.015,-1.002,0.2,-0.6,0
3.617664,0,0,18.8,0,0,0.028,-0.015,-1.002,0.2,-0.6,0
3.627664,0,0,18.8,0,0,0.028,-0.015,-1.002,0.2,-0.6,0
3.637664,0,0,18.8,0,0,0.028,-0.015,-1.002,0.2,-0.6,0
3.647664,0,0,18.8,0,0,0.028,-0.015,-1.002,0.2,-0.6,0
3.657664,0,0,18.8,0,0,0.029,-0.015,-1.002,0.2,-0.6,0
3.667664,0,0,18.8,0,0,0.029,-0.015,-1.002,0.2,-0.6,0
3.677664,0,0,18.8,0,0,0.029,-0.015,-1.002,0.2,-0.6,0
3.687664,0,0,18.8,0,0,0.029,-0.015,-1.002,0.2,-0.6,0
3.697664,0,0,18.8,0,0,0.029,-0.015,-1.002,0.2,-0.6,0
3.707664,0,0,18.8,0,0,0.029,-0.015,-1.001,0.2,-0.6,0
3.717664,0,0,18.8,0,0,0.029,-0.015,-1.001,0.2,-0.6,0
3.727664,0,0,18.8,0,0,0.029,-0.015,-1.001,0.2,-0.6,0
3.737664,0,0,18.8,0,0,0.029,-0.015,-1.001,0.2,-0.6,0
3.747664,0,0,18.8,0,0,0.029,-0.015,-1.001,0.2,-0.6,0
3.757664,0,0,18.9,0,0,0.029,-0.017,-1.002,0.2,-0.6,0
3.767664,0,0,18.9,0,0,0.029,-0.017,-1.002,0.2,-0.6,0
3.777664,0,0,18.9,0,0,0.029,-0.017,-1.002,0.2,-0.6,0
3.787664,0,0,18.9,0,0,0.029,-0.017,-1.002,0.2,-0.6,0
3.797664,0,0,18.9,0,0,0.029,-0.017,-1.002,0.2,-0.6,0
3.807664,0,0,18.8,0,0,0.028,-0.014,-1.001,0.2,-0.6,0
3.817664,0,0,18.8,0,0,0.028,-0.014,-1.001,0.2,-0.6,0
3.827664,0,0,18.8,0,0,0.028,-0.014,-1.001,0.2,-0.6,0
3.837664,0,0,18.8,0,0,0.028,-0.014,-1.001,0.2,-0.6,0
3.847664,0,0,18.8,0,0,0.028,-0.014,-1.001,0.2,-0.6,0
3.857664,0,0,18.8,0,0,0.028,-0.015,-1.001,0.2,-0.6,0
3.867664,0,0,18.8,0,0,0.028,-0.015,-1.001,0.2,-0.6,0
3.877664,0,0,18.8,0,0,0.028,-0.015,-1.001,0.2,-0.6,0
3.887664,0,0,18.8,0,0,0.028,-0.015,-1.001,0.2,-0.6,0
3.897664,0,0,18.8,0,0,0.028,-0.015,-1.001,0.2,-0.6,0
3.907664,0,0,18.9,0,0,0.028,-0.015,-1.001,0.2,-0.6,0
3.917664,0,0,18.9,0,0,0.028,-0.015,-1.001,0.2,-0.6,0
3.927664,0,0,18.9,0,0,0.028,-0.015,-1.001,0.2,-0.6,0
3.937664,0,0,18.9,0,0,0.028,-0.015,-1.001,0.2,-0.6,0
