Time_s,RPM,Iq_A,Vbat_V,Tinv_C,Treg_C,AccX_g,AccY_g,AccZ_g,GyrX_dps,GyrY_dps,GyrZ_dps,Id_A
0.1280823,0,0,18.9,0,0,0.02,-0.012,-0.998,0.2,-0.6,0,0
0.1380823,0,0,18.9,0,0,0.02,-0.012,-0.998,0.2,-0.6,0,0
0.1480823,0,0,18.9,0,0,0.02,-0.012,-0.998,0.2,-0.6,0,0
0.1580823,0,0,18.9,0,0,0.02,-0.012,-0.998,0.2,-0.6,0,0
0.1680823,0,0,18.9,0,0,0.02,-0.012,-0.998,0.2,-0.6,0,0
0.261793,0,0,18.9,0,0,0.02,-0.013,-1,0.2,-0.7,0,0
0.271793,0,0,18.9,0,0,0.02,-0.013,-1,0.2,-0.7,0,0
0.281793,0,0,18.9,0,0,0.02,-0.013,-1,0.2,-0.7,0,0
0.291793,0,0,18.9,0,0,0.02,-0.013,-1,0.2,-0.7,0,0
0.301793,0,0,18.9,0,0,0.02,-0.013,-1,0.2,-0.7,0,0
10.578841,0,0,18.9,0,0,0.021,-0.015,-1,0.1,-0.6,0,0
10.588841,0,0,18.9,0,0,0.021,-0.015,-1,0.1,-0.6,0,0
10.598841,0,0,18.9,0,0,0.021,-0.015,-1,0.1,-0.6,0,0
10.608841,0,0,18.9,0,0,0.021,-0.015,-1,0.1,-0.6,0,0
10.618841,0,0,18.9,0,0,0.021,-0.015,-1,0.1,-0.6,0,0
50.5938232,0,0,18.9,0,0,0.02,-0.011,-1,0.2,-0.6,0,0
50.6038232,0,0,18.9,0,0,0.02,-0.011,-1,0.2,-0.6,0,0
50.6138232,0,0,18.9,0,0,0.02,-0.011,-1,0.2,-0.6,0,0
50.6238232,0,0,18.9,0,0,0.02,-0.011,-1,0.2,-0.6,0,0
50.6338232,0,0,18.9,0,0,0.02,-0.011,-1,0.2,-0.6,0,0
50.6438232,0,0,18.8,0,0,0.021,-0.016,-1.001,0.2,-0.6,0,0
50.6538232,0,0,18.8,0,0,0.021,-0.016,-1.001,0.2,-0.6,0,0
50.6638232,0,0,18.8,0,0,0.021,-0.016,-1.001,0.2,-0.6,0,0
50.6738232,0,0,18.8,0,0,0.021,-0.016,-1.001,0.2,-0.6,0,0
50.6838232,0,0,18.8,0,0,0.021,-0.016,-1.001,0.2,-0.6,0,0
50.6938232,0,0,18.9,0,0,0.02,-0.011,-1,0.2,-0.6,0,0
50.7038232,0,0,18.9,0,0,0.02,-0.011,-1,0.2,-0.6,0,0
50.7138232,0,0,18.9,0,0,0.02,-0.011,-1,0.2,-0.6,0,0
50.7238232,0,0,18.9,0,0,0.02,-0.011,-1,0.2,-0.6,0,0
50.7338232,0,0,18.9,0,0,0.02,-0.011,-1,0.2,-0.6,0,0
50.7438232,0,0,18.9,0,0,0.02,-0.014,-1,0.1,-0.6,0,0
50.7538232,0,0,18.9,0,0,0.02,-0.014,-1,0.1,-0.6,0,0
50.7638232,0,0,18.9,0,0,0.02,-0.014,-1,0.1,-0.6,0,0
