Time_s,RPM,Iq_A,Vbat_V,Tinv_C,Treg_C,AccX_g,AccY_g,AccZ_g,GyrX_dps,GyrY_dps,GyrZ_dps
5.1974941,0,0,19,0,0,0.028,-0.014,-1.002,0.3,-0.5,0
5.2074941,0,0,19,0,0,0.028,-0.014,-1.002,0.3,-0.5,0
5.2174941,0,0,19,0,0,0.028,-0.014,-1.002,0.3,-0.5,0
5.2274941,0,0,19,0,0,0.028,-0.014,-1.002,0.3,-0.5,0
5.2374941,0,0,19,0,0,0.028,-0.014,-1.002,0.3,-0.5,0
10.1390336,0,0,19,0,0,0.027,-0.015,-1.003,0.3,-0.5,0
10.1490336,0,0,19,0,0,0.027,-0.015,-1.003,0.3,-0.5,0
10.1590336,0,0,19,0,0,0.027,-0.015,-1.003,0.3,-0.5,0
10.1690336,0,0,19,0,0,0.027,-0.015,-1.003,0.3,-0.5,0
10.1790336,0,0,19,0,0,0.027,-0.015,-1.003,0.3,-0.5,0
25.392424,0,0,19,0,0,0.027,-0.015,-1.002,0.3,-0.6,0
25.402424,0,0,19,0,0,0.027,-0.015,-1.002,0.3,-0.6,0
25.412424,0,0,19,0,0,0.027,-0.015,-1.002,0.3,-0.6,0
25.422424,0,0,19,0,0,0.027,-0.015,-1.002,0.3,-0.6,0
25.432424,0,0,19,0,0,0.027,-0.015,-1.002,0.3,-0.6,0
30.4014622,0,0,19,0,0,0.029,-0.015,-1.001,0.3,-0.6,0
30.4114622,0,0,19,0,0,0.029,-0.015,-1.001,0.3,-0.6,0
30.4214622,0,0,19,0,0,0.029,-0.015,-1.001,0.3,-0.6,0
30.4314622,0,0,19,0,0,0.029,-0.015,-1.001,0.3,-0.6,0
30.4414622,0,0,19,0,0,0.029,-0.015,-1.001,0.3,-0.6,0
