Time_s,RPM,Iq_A,Vbat_V,Tinv_C,Treg_C,AccX_g,AccY_g,AccZ_g,GyrX_dps,GyrY_dps,GyrZ_dps
0.1976209,0,0,18.8,0,0,0.028,-0.013,-1,0.2,-0.6,0
0.2076209,0,0,18.8,0,0,0.028,-0.013,-1,0.2,-0.6,0
0.2176209,0,0,18.8,0,0,0.028,-0.013,-1,0.2,-0.6,0
0.2276209,0,0,18.8,0,0,0.028,-0.013,-1,0.2,-0.6,0
0.2376209,0,0,18.8,0,0,0.028,-0.013,-1,0.2,-0.6,0
0.2476209,0,0,18.9,0,0,0.028,-0.013,-1,0.3,-0.5,0
0.2576209,0,0,18.9,0,0,0.028,-0.013,-1,0.3,-0.5,0
0.2676209,0,0,18.9,0,0,0.028,-0.013,-1,0.3,-0.5,0
0.2776209,0,0,18.9,0,0,0.028,-0.013,-1,0.3,-0.5,0
0.2876209,0,0,18.9,0,0,0.028,-0.013,-1,0.3,-0.5,0
0.3377585,0,0,18.9,0,0,0.029,-0.013,-0.999,0.2,-0.6,0
0.3477585,0,0,18.9,0,0,0.029,-0.013,-0.999,0.2,-0.6,0
0.3577585,0,0,18.9,0,0,0.029,-0.013,-0.999,0.2,-0.6,0
0.3677585,0,0,18.9,0,0,0.029,-0.013,-0.999,0.2,-0.6,0
0.3777585,0,0,18.9,0,0,0.029,-0.013,-0.999,0.2,-0.6,0
0.3877585,0,0,18.9,0,0,0.028,-0.014,-1,0.2,-0.6,0
0.3977585,0,0,18.9,0,0,0.028,-0.014,-1,0.2,-0.6,0
0.4077585,0,0,18.9,0,0,0.028,-0.014,-1,0.2,-0.6,0
0.4177585,0,0,18.9,0,0,0.028,-0.014,-1,0.2,-0.6,0
0.4277585,0,0,18.9,0,0,0.028,-0.014,-1,0.2,-0.6,0
0.4377585,0,0,18.8,0,0,0.029,-0.013,-1,0.2,-0.5,0
0.4477585,0,0,18.8,0,0,0.029,-0.013,-1,0.2,-0.5,0
0.4577585,0,0,18.8,0,0,0.029,-0.013,-1,0.2,-0.5,0
0.4677585,0,0,18.8,0,0,0.029,-0.013,-1,0.2,-0.5,0
0.4777585,0,0,18.8,0,0,0.029,-0.013,-1,0.2,-0.5,0
0.4877585,0,0,18.9,0,0,0.028,-0.014,-1,0.1,-0.6,0
0.4977585,0,0,18.9,0,0,0.028,-0.014,-1,0.1,-0.6,0
0.5077585,0,0,18.9,0,0,0.028,-0.014,-1,0.1,-0.6,0
0.5177585,0,0,18.9,0,0,0.028,-0.014,-1,0.1,-0.6,0
0.5277585,0,0,18.9,0,0,0.028,-0.014,-1,0.1,-0.6,0
0.5377585,0,0,18.8,0,0,0.028,-0.012,-1.001,0.3,-0.6,0
0.5477585,0,0,18.8,0,0,0.028,-0.012,-1.001,0.3,-0.6,0
0.5577585,0,0,18.8,0,0,0.028,-0.012,-1.001,0.3,-0.6,0
0.5677585,0,0,18.8,0,0,0.028,-0.012,-1.001,0.3,-0.6,0
0.5777585,0,0,18.8,0,0,0.028,-0.012,-1.001,0.3,-0.6,0
0.5877585,0,0,18.8,0,0,0.028,-0.013,-1.001,0.2,-0.6,0
0.5977585,0,0,18.8,0,0,0.028,-0.013,-1.001,0.2,-0.6,0
0.6077585,0,0,18.8,0,0,0.028,-0.013,-1.001,0.2,-0.6,0
0.6177585,0,0,18.8,0,0,0.028,-0.013,-1.001,0.2,-0.6,0
0.6277585,0,0,18.8,0,0,0.028,-0.013,-1.001,0.2,-0.6,0
0.6388182,0,0,18.9,0,0,0.028,-0.013,-1,0.2,-0.5,0
0.6488182,0,0,18.9,0,0,0.028,-0.013,-1,0.2,-0.5,0
0.6588182,0,0,18.9,0,0,0.028,-0.013,-1,0.2,-0.5,0
0.6688182,0,0,18.9,0,0,0.028,-0.013,-1,0.2,-0.5,0
0.6788182,0,0,18.9,0,0,0.028,-0.013,-1,0.2,-0.5,0
0.6888182,0,0,18.9,0,0,0.029,-0.014,-1,0.2,-0.6,0.1
0.6988182,0,0,18.9,0,0,0.029,-0.014,-1,0.2,-0.6,0.1
0.7088182,0,0,18.9,0,0,0.029,-0.014,-1,0.2,-0.6,0.1
0.7188182,0,0,18.9,0,0,0.029,-0.014,-1,0.2,-0.6,0.1
0.7288182,0,0,18.9,0,0,0.029,-0.014,-1,0.2,-0.6,0.1
0.7388182,0,0,18.8,0,0,0.029,-0.013,-0.999,0.1,-0.6,0
0.7488182,0,0,18.8,0,0,0.029,-0.013,-0.999,0.1,-0.6,0
0.7588182,0,0,18.8,0,0,0.029,-0.013,-0.999,0.1,-0.6,0
