Time_s,RPM,Iq_A,Vbat_V,Tinv_C,Treg_C,AccX_g,AccY_g,AccZ_g,GyrX_dps,GyrY_dps,GyrZ_dps,Id_A
3.1806542,0,0,18.9,0,0,0.029,-0.015,-1,0.1,-0.6,0,0
3.1906542,0,0,18.9,0,0,0.029,-0.015,-1,0.1,-0.6,0,0
3.2006542,0,0,18.9,0,0,0.029,-0.015,-1,0.1,-0.6,0,0
3.2106542,0,0,18.9,0,0,0.029,-0.015,-1,0.1,-0.6,0,0
3.2206542,0,0,18.9,0,0,0.029,-0.015,-1,0.1,-0.6,0,0
3.2860357,0,0,18.9,0,0,0.025,-0.012,-0.993,0.1,-0.7,0,0
3.2960357,0,0,18.9,0,0,0.025,-0.012,-0.993,0.1,-0.7,0,0
3.3060357,0,0,18.9,0,0,0.025,-0.012,-0.993,0.1,-0.7,0,0
3.3160357,0,0,18.9,0,0,0.025,-0.012,-0.993,0.1,-0.7,0,0
3.3260357,0,0,18.9,0,0,0.025,-0.012,-0.993,0.1,-0.7,0,0
3.3360357,0,0,18.8,0,0,0.026,-0.015,-1,0.1,-0.7,0,0
3.3460357,0,0,18.8,0,0,0.026,-0.015,-1,0.1,-0.7,0,0
3.3560357,0,0,18.8,0,0,0.026,-0.015,-1,0.1,-0.7,0,0
3.3660357,0,0,18.8,0,0,0.026,-0.015,-1,0.1,-0.7,0,0
3.3760357,0,0,18.8,0,0,0.026,-0.015,-1,0.1,-0.7,0,0
3.3860357,0,0,18.9,0,0,0.028,-0.008,-1.001,0.1,-0.7,0,0
3.3960357,0,0,18.9,0,0,0.028,-0.008,-1.001,0.1,-0.7,0,0
3.4060357,0,0,18.9,0,0,0.028,-0.008,-1.001,0.1,-0.7,0,0
3.4160357,0,0,18.9,0,0,0.028,-0.008,-1.001,0.1,-0.7,0,0
3.4260357,0,0,18.9,0,0,0.028,-0.008,-1.001,0.1,-0.7,0,0
3.4360357,0,0,18.8,0,0,0.026,-0.014,-0.999,0.2,-0.7,0,0
3.4460357,0,0,18.8,0,0,0.026,-0.014,-0.999,0.2,-0.7,0,0
3.4560357,0,0,18.8,0,0,0.026,-0.014,-0.999,0.2,-0.7,0,0
3.4660357,0,0,18.8,0,0,0.026,-0.014,-0.999,0.2,-0.7,0,0
3.4760357,0,0,18.8,0,0,0.026,-0.014,-0.999,0.2,-0.7,0,0
3.4860357,0,0,18.8,0,0,0.028,-0.015,-1,0.1,-0.6,0,0
3.4960357,0,0,18.8,0,0,0.028,-0.015,-1,0.1,-0.6,0,0
3.5060357,0,0,18.8,0,0,0.028,-0.015,-1,0.1,-0.6,0,0
3.5160357,0,0,18.8,0,0,0.028,-0.015,-1,0.1,-0.6,0,0
3.5260357,0,0,18.8,0,0,0.028,-0.015,-1,0.1,-0.6,0,0
