Time_s,RPM,Iq_A,Vbat_V,Tinv_C,Treg_C,AccX_g,AccY_g,AccZ_g,GyrX_dps,GyrY_dps,GyrZ_dps,Id_A
3.5549326,0,0,18.8,0,0,0.027,-0.012,-1,0.2,-0.6,0,0
3.5649326,0,0,18.8,0,0,0.027,-0.012,-1,0.2,-0.6,0,0
3.5749326,0,0,18.8,0,0,0.027,-0.012,-1,0.2,-0.6,0,0
3.5849326,0,0,18.8,0,0,0.027,-0.012,-1,0.2,-0.6,0,0
3.5949326,0,0,18.8,0,0,0.027,-0.012,-1,0.2,-0.6,0,0
3.6464896,0,0,18.9,0,0,0.028,-0.012,-1,0.2,-0.6,0,0
3.6564896,0,0,18.9,0,0,0.028,-0.012,-1,0.2,-0.6,0,0
3.6664896,0,0,18.9,0,0,0.028,-0.012,-1,0.2,-0.6,0,0
3.6764896,0,0,18.9,0,0,0.028,-0.012,-1,0.2,-0.6,0,0
3.6864896,0,0,18.9,0,0,0.028,-0.012,-1,0.2,-0.6,0,0
3.6964896,0,0,18.9,0,0,0.027,-0.012,-1.001,0.1,-0.6,0,0
3.7064896,0,0,18.9,0,0,0.027,-0.012,-1.001,0.1,-0.6,0,0
3.7164896,0,0,18.9,0,0,0.027,-0.012,-1.001,0.1,-0.6,0,0
3.7264896,0,0,18.9,0,0,0.027,-0.012,-1.001,0.1,-0.6,0,0
3.7364896,0,0,18.9,0,0,0.027,-0.012,-1.001,0.1,-0.6,0,0
3.7464896,0,0,18.8,0,0,0.027,-0.013,-1.001,0.1,-0.6,0,0
3.7564896,0,0,18.8,0,0,0.027,-0.013,-1.001,0.1,-0.6,0,0
3.7664896,0,0,18.8,0,0,0.027,-0.013,-1.001,0.1,-0.6,0,0
3.7764896,0,0,18.8,0,0,0.027,-0.013,-1.001,0.1,-0.6,0,0
3.7864896,0,0,18.8,0,0,0.027,-0.013,-1.001,0.1,-0.6,0,0
3.7964896,0,0,18.9,0,0,0.028,-0.012,-1.001,0.2,-0.6,0,0
3.8064896,0,0,18.9,0,0,0.028,-0.012,-1.001,0.2,-0.6,0,0
3.8164896,0,0,18.9,0,0,0.028,-0.012,-1.001,0.2,-0.6,0,0
3.8264896,0,0,18.9,0,0,0.028,-0.012,-1.001,0.2,-0.6,0,0
3.8364896,0,0,18.9,0,0,0.028,-0.012,-1.001,0.2,-0.6,0,0
3.8464896,0,0,18.9,0,0,0.027,-0.013,-1.001,0.1,-0.6,0,0
3.8564896,0,0,18.9,0,0,0.027,-0.013,-1.001,0.1,-0.6,0,0
3.8664896,0,0,18.9,0,0,0.027,-0.013,-1.001,0.1,-0.6,0,0
3.8764896,0,0,18.9,0,0,0.027,-0.013,-1.001,0.1,-0.6,0,0
3.8864896,0,0,18.9,0,0,0.027,-0.013,-1.001,0.1,-0.6,0,0
3.8964896,0,0,18.8,0,0,0.028,-0.013,-1,0.1,-0.7,0,0
3.9064896,0,0,18.8,0,0,0.028,-0.013,-1,0.1,-0.7,0,0
3.9164896,0,0,18.8,0,0,0.028,-0.013,-1,0.1,-0.7,0,0
3.9264896,0,0,18.8,0,0,0.028,-0.013,-1,0.1,-0.7,0,0
3.9364896,0,0,18.8,0,0,0.028,-0.013,-1,0.1,-0.7,0,0
3.9464896,0,0,18.9,0,0,0.027,-0.012,-1,0.1,-0.6,0,0
