Time_s,RPM,Iq_A,Vbat_V,Tinv_C,Treg_C,AccX_g,AccY_g,AccZ_g,GyrX_dps,GyrY_dps,GyrZ_dps
1.4960026,0,0,19,0,0,0.028,-0.015,-1.002,0.3,-0.6,0
1.5060026,0,0,19,0,0,0.028,-0.015,-1.002,0.3,-0.6,0
1.5160026,0,0,19,0,0,0.028,-0.015,-1.002,0.3,-0.6,0
1.5260026,0,0,19,0,0,0.028,-0.015,-1.002,0.3,-0.6,0
1.5360026,0,0,19,0,0,0.028,-0.015,-1.002,0.3,-0.6,0
1.6485778,0,0,19,0,0,0.027,-0.015,-1.003,0.3,-0.6,0
1.6585778,0,0,19,0,0,0.027,-0.015,-1.003,0.3,-0.6,0
1.6685778,0,0,19,0,0,0.027,-0.015,-1.003,0.3,-0.6,0
1.6785778,0,0,19,0,0,0.027,-0.015,-1.003,0.3,-0.6,0
1.6885778,0,0,19,0,0,0.027,-0.015,-1.003,0.3,-0.6,0
1.6985778,0,0,19,0,0,0.028,-0.015,-1.003,0.3,-0.6,0
1.7085778,0,0,19,0,0,0.028,-0.015,-1.003,0.3,-0.6,0
1.7185778,0,0,19,0,0,0.028,-0.015,-1.003,0.3,-0.6,0
1.7285778,0,0,19,0,0,0.028,-0.015,-1.003,0.3,-0.6,0
1.7385778,0,0,19,0,0,0.028,-0.015,-1.003,0.3,-0.6,0
1.7485778,0,0,19,0,0,0.027,-0.015,-1.001,0.3,-0.5,0
1.7585778,0,0,19,0,0,0.027,-0.015,-1.001,0.3,-0.5,0
1.7685778,0,0,19,0,0,0.027,-0.015,-1.001,0.3,-0.5,0
1.7785778,0,0,19,0,0,0.027,-0.015,-1.001,0.3,-0.5,0
1.7885778,0,0,19,0,0,0.027,-0.015,-1.001,0.3,-0.5,0
1.7985778,0,0,19,0,0,0.028,-0.015,-1.002,0.3,-0.6,0
1.8085778,0,0,19,0,0,0.028,-0.015,-1.002,0.3,-0.6,0
1.8185778,0,0,19,0,0,0.028,-0.015,-1.002,0.3,-0.6,0
1.8285778,0,0,19,0,0,0.028,-0.015,-1.002,0.3,-0.6,0
1.8385778,0,0,19,0,0,0.028,-0.015,-1.002,0.3,-0.6,0
1.8485778,0,0.01,19,0,0,0.028,-0.015,-1.003,0.3,-0.6,0
1.8585778,0,0.01,19,0,0,0.028,-0.015,-1.003,0.3,-0.6,0
1.8685778,0,0.01,19,0,0,0.028,-0.015,-1.003,0.3,-0.6,0
1.8785778,0,0.01,19,0,0,0.028,-0.015,-1.003,0.3,-0.6,0
1.8885778,0,0.01,19,0,0,0.028,-0.015,-1.003,0.3,-0.6,0
1.8985778,0,0,19,0,0,0.028,-0.015,-1.002,0.4,-0.6,0
1.9085778,0,0,19,0,0,0.028,-0.015,-1.002,0.4,-0.6,0
1.9185778,0,0,19,0,0,0.028,-0.015,-1.002,0.4,-0.6,0
1.9285778,0,0,19,0,0,0.028,-0.015,-1.002,0.4,-0.6,0
1.9385778,0,0,19,0,0,0.028,-0.015,-1.002,0.4,-0.6,0
1.9485778,0,0,19,0,0,0.027,-0.015,-1.003,0.3,-0.6,0
1.9585778,0,0,19,0,0,0.027,-0.015,-1.003,0.3,-0.6,0
1.9685778,0,0,19,0,0,0.027,-0.015,-1.003,0.3,-0.6,0
1.9785778,0,0,19,0,0,0.027,-0.015,-1.003,0.3,-0.6,0
1.9885778,0,0,19,0,0,0.027,-0.015,-1.003,0.3,-0.6,0
1.9985778,0,0,19,0,0,0.027,-0.014,-1.002,0.3,-0.6,0
2.0085778,0,0,19,0,0,0.027,-0.014,-1.002,0.3,-0.6,0
2.0185778,0,0,19,0,0,0.027,-0.014,-1.002,0.3,-0.6,0
2.0285778,0,0,19,0,0,0.027,-0.014,-1.002,0.3,-0.6,0
2.0385778,0,0,19,0,0,0.027,-0.014,-1.002,0.3,-0.6,0
