Time_s,RPM,Iq_A,Vbat_V,Tinv_C,Treg_C,AccX_g,AccY_g,AccZ_g,GyrX_dps,GyrY_dps,GyrZ_dps,Id_A
-0.0274961,0,0.03,18.9,0,0,0.028,-0.012,-1.001,0.1,-0.7,0,-0.01
-0.0174961,0,0.03,18.9,0,0,0.028,-0.012,-1.001,0.1,-0.7,0,-0.01
-0.0074961,0,0.03,18.9,0,0,0.028,-0.012,-1.001,0.1,-0.7,0,-0.01
0.0025039,0,0.03,18.9,0,0,0.028,-0.012,-1.001,0.1,-0.7,0,-0.01
0.0125039,0,0.03,18.9,0,0,0.028,-0.012,-1.001,0.1,-0.7,0,-0.01
0.0263879,0,0.03,18.8,0,0,0.029,-0.013,-1,0.1,-0.6,0,-0.01
0.0363879,0,0.03,18.8,0,0,0.029,-0.013,-1,0.1,-0.6,0,-0.01
0.0463879,0,0.03,18.8,0,0,0.029,-0.013,-1,0.1,-0.6,0,-0.01
0.0563879,0,0.03,18.8,0,0,0.029,-0.013,-1,0.1,-0.6,0,-0.01
0.0663879,0,0.03,18.8,0,0,0.029,-0.013,-1,0.1,-0.6,0,-0.01
0.1164381,0,0.03,18.8,0,0,0.028,-0.013,-0.999,0.1,-0.7,0,-0.01
0.1264381,0,0.03,18.8,0,0,0.028,-0.013,-0.999,0.1,-0.7,0,-0.01
0.1364381,0,0.03,18.8,0,0,0.028,-0.013,-0.999,0.1,-0.7,0,-0.01
0.1464381,0,0.03,18.8,0,0,0.028,-0.013,-0.999,0.1,-0.7,0,-0.01
0.1564381,0,0.03,18.8,0,0,0.028,-0.013,-0.999,0.1,-0.7,0,-0.01
0.1664381,0,0,18.7,0,0,0.028,-0.013,-1.001,0.1,-0.6,0,0.07
0.1764381,0,0,18.7,0,0,0.028,-0.013,-1.001,0.1,-0.6,0,0.07
0.1864381,0,0,18.7,0,0,0.028,-0.013,-1.001,0.1,-0.6,0,0.07
0.1964381,0,0,18.7,0,0,0.028,-0.013,-1.001,0.1,-0.6,0,0.07
0.2064381,36,0,18.7,0,0,0.028,-0.013,-1.001,0.1,-0.6,0,0.07
0.2164381,46,0.08,18.6,0,0,0.01,-0.226,-0.838,-0.3,-0.1,-0.2,-0.07
0.2264381,123,0.08,18.6,0,0,0.01,-0.226,-0.838,-0.3,-0.1,-0.2,-0.07
0.2364381,183,0.08,18.6,0,0,0.01,-0.226,-0.838,-0.3,-0.1,-0.2,-0.07
0.2464381,125,0.08,18.6,0,0,0.01,-0.226,-0.838,-0.3,-0.1,-0.2,-0.07
0.2564381,196,0.08,18.6,0,0,0.01,-0.226,-0.838,-0.3,-0.1,-0.2,-0.07
0.2669212,248,0,18.8,0,0,0.042,0.017,-1.167,-15.4,-0.5,-1,-0.02
0.2769212,165,0,18.8,0,0,0.042,0.017,-1.167,-15.4,-0.5,-1,-0.02
0.2869212,125,0,18.8,0,0,0.042,0.017,-1.167,-15.4,-0.5,-1,-0.02
0.2969212,218,0,18.8,0,0,0.042,0.017,-1.167,-15.4,-0.5,-1,-0.02
0.3069212,250,0,18.8,0,0,0.042,0.017,-1.167,-15.4,-0.5,-1,-0.02
0.3169212,161,0,18.8,0,0,0.056,0.236,-1.305,22.5,-3.5,1.8,0.05
0.3269212,123,0,18.8,0,0,0.056,0.236,-1.305,22.5,-3.5,1.8,0.05
0.3369212,206,0,18.8,0,0,0.056,0.236,-1.305,22.5,-3.5,1.8,0.05
0.3469212,252,0,18.8,0,0,0.056,0.236,-1.305,22.5,-3.5,1.8,0.05
0.3569212,169,0,18.8,0,0,0.056,0.236,-1.305,22.5,-3.5,1.8,0.05
