Time_s,RPM,Iq_A,Vbat_V,Tinv_C,Treg_C,AccX_g,AccY_g,AccZ_g,GyrX_dps,GyrY_dps,GyrZ_dps,Id_A
0.5883761,0,0,19.8,0,0,0.031,-0.007,-0.992,0.1,-0.3,0.1,0
0.5983761,0,0,19.8,0,0,0.031,-0.007,-0.992,0.1,-0.3,0.1,0
0.6083761,0,0,19.8,0,0,0.031,-0.007,-0.992,0.1,-0.3,0.1,0
0.6183761,0,0,19.8,0,0,0.031,-0.007,-0.992,0.1,-0.3,0.1,0
0.6283761,0,0,19.8,0,0,0.031,-0.007,-0.992,0.1,-0.3,0.1,0
0.6383761,0,0,19.9,0,0,0.032,-0.007,-0.99,0,-0.3,0.1,0
0.6483761,0,0,19.9,0,0,0.032,-0.007,-0.99,0,-0.3,0.1,0
0.6583761,0,0,19.9,0,0,0.032,-0.007,-0.99,0,-0.3,0.1,0
0.6683761,0,0,19.9,0,0,0.032,-0.007,-0.99,0,-0.3,0.1,0
0.6783761,0,0,19.9,0,0,0.032,-0.007,-0.99,0,-0.3,0.1,0
0.700914,0,0,19.8,0,0,0.031,-0.008,-0.993,0.2,-0.3,0,0
0.710914,0,0,19.8,0,0,0.031,-0.008,-0.993,0.2,-0.3,0,0
0.720914,0,0,19.8,0,0,0.031,-0.008,-0.993,0.2,-0.3,0,0
0.730914,0,0,19.8,0,0,0.031,-0.008,-0.993,0.2,-0.3,0,0
0.740914,0,0,19.8,0,0,0.031,-0.008,-0.993,0.2,-0.3,0,0
0.750914,0,0,19.8,0,0,0.03,-0.007,-0.991,0,-0.3,0.1,0
0.760914,0,0,19.8,0,0,0.03,-0.007,-0.991,0,-0.3,0.1,0
0.770914,0,0,19.8,0,0,0.03,-0.007,-0.991,0,-0.3,0.1,0
0.780914,0,0,19.8,0,0,0.03,-0.007,-0.991,0,-0.3,0.1,0
0.790914,0,0,19.8,0,0,0.03,-0.007,-0.991,0,-0.3,0.1,0
0.800914,0,0,19.8,0,0,0.031,-0.008,-0.992,0.2,-0.4,0.1,0
0.810914,0,0,19.8,0,0,0.031,-0.008,-0.992,0.2,-0.4,0.1,0
0.820914,0,0,19.8,0,0,0.031,-0.008,-0.992,0.2,-0.4,0.1,0
0.830914,0,0,19.8,0,0,0.031,-0.008,-0.992,0.2,-0.4,0.1,0
0.840914,0,0,19.8,0,0,0.031,-0.008,-0.992,0.2,-0.4,0.1,0
0.850914,0,0,19.9,0,0,0.031,-0.007,-0.992,0,-0.3,0.1,0
0.860914,0,0,19.9,0,0,0.031,-0.007,-0.992,0,-0.3,0.1,0
0.870914,0,0,19.9,0,0,0.031,-0.007,-0.992,0,-0.3,0.1,0
0.880914,0,0,19.9,0,0,0.031,-0.007,-0.992,0,-0.3,0.1,0
0.890914,0,0,19.9,0,0,0.031,-0.007,-0.992,0,-0.3,0.1,0
0.900914,0,0,19.8,0,0,0.031,-0.007,-0.992,0.2,-0.4,0.1,0
0.910914,0,0,19.8,0,0,0.031,-0.007,-0.992,0.2,-0.4,0.1,0
0.920914,0,0,19.8,0,0,0.031,-0.007,-0.992,0.2,-0.4,0.1,0
0.930914,0,0,19.8,0,0,0.031,-0.007,-0.992,0.2,-0.4,0.1,0
0.940914,0,0,19.8,0,0,0.031,-0.007,-0.992,0.2,-0.4,0.1,0
0.950914,0,0,19.8,0,0,0.032,-0.007,-0.991,0,-0.3,0,0
0.960914,0,0,19.8,0,0,0.032,-0.007,-0.991,0,-0.3,0,0
0.970914,0,0,19.8,0,0,0.032,-0.007,-0.991,0,-0.3,0,0
0.980914,0,0,19.8,0,0,0.032,-0.007,-0.991,0,-0.3,0,0
0.990914,0,0,19.8,0,0,0.032,-0.007,-0.991,0,-0.3,0,0
1.000914,0,0,19.8,0,0,0.031,-0.008,-0.991,0.2,-0.4,0.1,0
1.010914,0,0,19.8,0,0,0.031,-0.008,-0.991,0.2,-0.4,0.1,0
1.020914,0,0,19.8,0,0,0.031,-0.008,-0.991,0.2,-0.4,0.1,0
1.030914,0,0,19.8,0,0,0.031,-0.008,-0.991,0.2,-0.4,0.1,0
1.040914,0,0,19.8,0,0,0.031,-0.008,-0.991,0.2,-0.4,0.1,0
1.050914,0,0,19.8,0,0,0.031,-0.007,-0.993,-0.1,-0.3,0,0
1.060914,0,0,19.8,0,0,0.031,-0.007,-0.993,-0.1,-0.3,0,0
1.070914,0,0,19.8,0,0,0.031,-0.007,-0.993,-0.1,-0.3,0,0
1.080914,0,0,19.8,0,0,0.031,-0.007,-0.993,-0.1,-0.3,0,0
1.090914,0,0,19.8,0,0,0.031,-0.007,-0.993,-0.1,-0.3,0,0
1.100914,0,0,19.8,0,0,0.032,-0.007,-0.991,0.3,-0.4,0.1,0
1.110914,0,0,19.8,0,0,0.032,-0.007,-0.991,0.3,-0.4,0.1,0
1.120914,0,0,19.8,0,0,0.032,-0.007,-0.991,0.3,-0.4,0.1,0
1.130914,0,0,19.8,0,0,0.032,-0.007,-0.991,0.3,-0.4,0.1,0
1.140914,0,0,19.8,0,0,0.032,-0.007,-0.991,0.3,-0.4,0.1,0
1.150914,0,0,19.8,0,0,0.031,-0.007,-0.992,0,-0.2,0.1,0
1.160914,0,0,19.8,0,0,0.031,-0.007,-0.992,0,-0.2,0.1,0
1.170914,0,0,19.8,0,0,0.031,-0.007,-0.992,0,-0.2,0.1,0
1.180914,0,0,19.8,0,0,0.031,-0.007,-0.992,0,-0.2,0.1,0
1.190914,0,0,19.8,0,0,0.031,-0.007,-0.992,0,-0.2,0.1,0
1.200914,0,0,19.8,0,0,0.031,-0.007,-0.991,0.2,-0.4,0.1,0
1.210914,0,0,19.8,0,0,0.031,-0.007,-0.991,0.2,-0.4,0.1,0
1.220914,0,0,19.8,0,0,0.031,-0.007,-0.991,0.2,-0.4,0.1,0
1.230914,0,0,19.8,0,0,0.031,-0.007,-0.991,0.2,-0.4,0.1,0
1.240914,0,0,19.8,0,0,0.031,-0.007,-0.991,0.2,-0.4,0.1,0
1.250914,0,0,19.8,0,0,0.031,-0.007,-0.993,0,-0.3,0,0
1.260914,0,0,19.8,0,0,0.031,-0.007,-0.993,0,-0.3,0,0
1.270914,0,0,19.8,0,0,0.031,-0.007,-0.993,0,-0.3,0,0
1.280914,0,0,19.8,0,0,0.031,-0.007,-0.993,0,-0.3,0,0
1.290914,0,0,19.8,0,0,0.031,-0.007,-0.993,0,-0.3,0,0
1.300914,0,0,19.9,0,0,0.03,-0.007,-0.991,0.2,-0.3,0,0
1.310914,0,0,19.9,0,0,0.03,-0.007,-0.991,0.2,-0.3,0,0
1.320914,0,0,19.9,0,0,0.03,-0.007,-0.991,0.2,-0.3,0,0
1.330914,0,0,19.9,0,0,0.03,-0.007,-0.991,0.2,-0.3,0,0
1.340914,0,0,19.9,0,0,0.03,-0.007,-0.991,0.2,-0.3,0,0
1.350914,0,0,19.8,0,0,0.031,-0.009,-0.992,0,-0.3,0.1,0
1.360914,0,0,19.8,0,0,0.031,-0.009,-0.992,0,-0.3,0.1,0
1.370914,0,0,19.8,0,0,0.031,-0.009,-0.992,0,-0.3,0.1,0
1.380914,0,0,19.8,0,0,0.031,-0.009,-0.992,0,-0.3,0.1,0
1.390914,0,0,19.8,0,0,0.031,-0.009,-0.992,0,-0.3,0.1,0
1.400914,0,0,19.9,0,0,0.031,-0.007,-0.991,0.1,-0.3,0,0
1.410914,0,0,19.9,0,0,0.031,-0.007,-0.991,0.1,-0.3,0,0
1.420914,0,0,19.9,0,0,0.031,-0.007,-0.991,0.1,-0.3,0,0
1.430914,0,0,19.9,0,0,0.031,-0.007,-0.991,0.1,-0.3,0,0
1.440914,0,0,19.9,0,0,0.031,-0.007,-0.991,0.1,-0.3,0,0
1.450914,0,0,19.7,0,0,0.03,-0.007,-0.992,0,-0.2,0.1,0
1.460914,0,0,19.7,0,0,0.03,-0.007,-0.992,0,-0.2,0.1,0
1.470914,0,0,19.7,0,0,0.03,-0.007,-0.992,0,-0.2,0.1,0
1.480914,0,0,19.7,0,0,0.03,-0.007,-0.992,0,-0.2,0.1,0
1.490914,0,0,19.7,0,0,0.03,-0.007,-0.992,0,-0.2,0.1,0
1.500914,0,0,19.8,0,0,0.031,-0.007,-0.992,0.1,-0.3,0,0
1.510914,0,0,19.8,0,0,0.031,-0.007,-0.992,0.1,-0.3,0,0
1.520914,0,0,19.8,0,0,0.031,-0.007,-0.992,0.1,-0.3,0,0
1.530914,0,0,19.8,0,0,0.031,-0.007,-0.992,0.1,-0.3,0,0
1.540914,0,0,19.8,0,0,0.031,-0.007,-0.992,0.1,-0.3,0,0
1.550914,0,0,19.7,0,0,0.031,-0.006,-0.991,0,-0.3,0.1,0
1.560914,0,0,19.7,0,0,0.031,-0.006,-0.991,0,-0.3,0.1,0
1.570914,0,0,19.7,0,0,0.031,-0.006,-0.991,0,-0.3,0.1,0
1.580914,0,0,19.7,0,0,0.031,-0.006,-0.991,0,-0.3,0.1,0
1.590914,0,0,19.7,0,0,0.031,-0.006,-0.991,0,-0.3,0.1,0
1.600914,0,0,19.7,0,0,0.029,-0.008,-0.991,0.3,-0.4,0.1,0
1.610914,0,0,19.7,0,0,0.029,-0.008,-0.991,0.3,-0.4,0.1,0
1.620914,0,0,19.7,0,0,0.029,-0.008,-0.991,0.3,-0.4,0.1,0
1.630914,0,0,19.7,0,0,0.029,-0.008,-0.991,0.3,-0.4,0.1,0
1.640914,0,0,19.7,0,0,0.029,-0.008,-0.991,0.3,-0.4,0.1,0
1.650914,0,0,19.8,0,0,0.035,-0.008,-0.992,-0.1,-0.3,0,0
1.660914,0,0,19.8,0,0,0.035,-0.008,-0.992,-0.1,-0.3,0,0
1.670914,0,0,19.8,0,0,0.035,-0.008,-0.992,-0.1,-0.3,0,0
1.680914,0,0,19.8,0,0,0.035,-0.008,-0.992,-0.1,-0.3,0,0
