Time_s,RPM,Iq_A,Vbat_V,Tinv_C,Treg_C,AccX_g,AccY_g,AccZ_g,GyrX_dps,GyrY_dps,GyrZ_dps,Id_A
0.4661827,0,0,18.9,0,0,0.028,-0.012,-0.998,0,-0.7,0,0
0.4761827,0,0,18.9,0,0,0.028,-0.012,-0.998,0,-0.7,0,0
0.4861827,0,0,18.9,0,0,0.028,-0.012,-0.998,0,-0.7,0,0
0.4961827,0,0,18.9,0,0,0.028,-0.012,-0.998,0,-0.7,0,0
0.5061827,0,0,18.9,0,0,0.028,-0.012,-0.998,0,-0.7,0,0
0.5161827,0,0,18.8,0,0,0.027,-0.012,-0.999,0,-0.8,0,0
0.5261827,0,0,18.8,0,0,0.027,-0.012,-0.999,0,-0.8,0,0
0.5361827,0,0,18.8,0,0,0.027,-0.012,-0.999,0,-0.8,0,0
0.5461827,0,0,18.8,0,0,0.027,-0.012,-0.999,0,-0.8,0,0
0.5561827,0,0,18.8,0,0,0.027,-0.012,-0.999,0,-0.8,0,0
0.5661827,0,0,18.9,0,0,0.026,-0.013,-0.999,0.1,-0.7,0,0
0.5761827,0,0,18.9,0,0,0.026,-0.013,-0.999,0.1,-0.7,0,0
0.5861827,0,0,18.9,0,0,0.026,-0.013,-0.999,0.1,-0.7,0,0
0.5961827,0,0,18.9,0,0,0.026,-0.013,-0.999,0.1,-0.7,0,0
0.6061827,0,0,18.9,0,0,0.026,-0.013,-0.999,0.1,-0.7,0,0
0.6161827,0,0,18.8,0,0,0.028,-0.012,-0.999,0,-0.8,0,0
0.6261827,0,0,18.8,0,0,0.028,-0.012,-0.999,0,-0.8,0,0
0.6361827,0,0,18.8,0,0,0.028,-0.012,-0.999,0,-0.8,0,0
0.6461827,0,0,18.8,0,0,0.028,-0.012,-0.999,0,-0.8,0,0
0.6561827,0,0,18.8,0,0,0.028,-0.012,-0.999,0,-0.8,0,0
0.6661827,0,0,18.8,0,0,0.028,-0.012,-0.999,0.1,-0.7,0,0
0.6761827,0,0,18.8,0,0,0.028,-0.012,-0.999,0.1,-0.7,0,0
0.6861827,0,0,18.8,0,0,0.028,-0.012,-0.999,0.1,-0.7,0,0
0.6961827,0,0,18.8,0,0,0.028,-0.012,-0.999,0.1,-0.7,0,0
0.7061827,0,0,18.8,0,0,0.028,-0.012,-0.999,0.1,-0.7,0,0
0.7161827,0,0,18.8,0,0,0.028,-0.014,-0.999,0.1,-0.7,0,0
0.7261827,0,0,18.8,0,0,0.028,-0.014,-0.999,0.1,-0.7,0,0
0.7361827,0,0,18.8,0,0,0.028,-0.014,-0.999,0.1,-0.7,0,0
0.7461827,0,0,18.8,0,0,0.028,-0.014,-0.999,0.1,-0.7,0,0
0.7561827,0,0,18.8,0,0,0.028,-0.014,-0.999,0.1,-0.7,0,0
0.7661827,0,0,18.9,0,0,0.027,-0.013,-0.999,0.1,-0.7,0,0
0.7761827,0,0,18.9,0,0,0.027,-0.013,-0.999,0.1,-0.7,0,0
0.7861827,0,0,18.9,0,0,0.027,-0.013,-0.999,0.1,-0.7,0,0
0.7961827,0,0,18.9,0,0,0.027,-0.013,-0.999,0.1,-0.7,0,0
0.8061827,0,0,18.9,0,0,0.027,-0.013,-0.999,0.1,-0.7,0,0
0.8161827,0,0,18.9,0,0,0.027,-0.013,-0.998,0.1,-0.7,0,0
0.8261827,0,0,18.9,0,0,0.027,-0.013,-0.998,0.1,-0.7,0,0
0.8361827,0,0,18.9,0,0,0.027,-0.013,-0.998,0.1,-0.7,0,0
0.8461827,0,0,18.9,0,0,0.027,-0.013,-0.998,0.1,-0.7,0,0
0.8561827,0,0,18.9,0,0,0.027,-0.013,-0.998,0.1,-0.7,0,0
0.8661827,0,0,18.8,0,0,0.028,-0.013,-0.997,0.1,-0.7,0,0
0.8761827,0,0,18.8,0,0,0.028,-0.013,-0.997,0.1,-0.7,0,0
0.8861827,0,0,18.8,0,0,0.028,-0.013,-0.997,0.1,-0.7,0,0
0.8961827,0,0,18.8,0,0,0.028,-0.013,-0.997,0.1,-0.7,0,0
0.9061827,0,0,18.8,0,0,0.028,-0.013,-0.997,0.1,-0.7,0,0
0.9161827,0,0,18.9,0,0,0.027,-0.012,-0.998,0.1,-0.6,0,0
0.9261827,0,0,18.9,0,0,0.027,-0.012,-0.998,0.1,-0.6,0,0
0.9361827,0,0,18.9,0,0,0.027,-0.012,-0.998,0.1,-0.6,0,0
0.9461827,0,0,18.9,0,0,0.027,-0.012,-0.998,0.1,-0.6,0,0
0.9561827,0,0,18.9,0,0,0.027,-0.012,-0.998,0.1,-0.6,0,0
0.9661827,0,0,18.9,0,0,0.028,-0.013,-1,0.1,-0.7,0,0
0.9761827,0,0,18.9,0,0,0.028,-0.013,-1,0.1,-0.7,0,0
0.9861827,0,0,18.9,0,0,0.028,-0.013,-1,0.1,-0.7,0,0
0.9961827,0,0,18.9,0,0,0.028,-0.013,-1,0.1,-0.7,0,0
1.0061827,0,0,18.9,0,0,0.028,-0.013,-1,0.1,-0.7,0,0
1.0161827,0,0,18.8,0,0,0.026,-0.013,-0.997,0.1,-0.7,0,0
1.0261827,0,0,18.8,0,0,0.026,-0.013,-0.997,0.1,-0.7,0,0
1.0361827,0,0,18.8,0,0,0.026,-0.013,-0.997,0.1,-0.7,0,0
1.0461827,0,0,18.8,0,0,0.026,-0.013,-0.997,0.1,-0.7,0,0
1.0561827,0,0,18.8,0,0,0.026,-0.013,-0.997,0.1,-0.7,0,0
1.0661827,0,0,18.9,0,0,0.028,-0.014,-0.998,0.1,-0.7,0,0
1.0761827,0,0,18.9,0,0,0.028,-0.014,-0.998,0.1,-0.7,0,0
1.0861827,0,0,18.9,0,0,0.028,-0.014,-0.998,0.1,-0.7,0,0
1.0961827,0,0,18.9,0,0,0.028,-0.014,-0.998,0.1,-0.7,0,0
1.1061827,0,0,18.9,0,0,0.028,-0.014,-0.998,0.1,-0.7,0,0
1.1161827,0,0,18.8,0,0,0.027,-0.011,-0.998,0,-0.7,0,0
1.1261827,0,0,18.8,0,0,0.027,-0.011,-0.998,0,-0.7,0,0
1.1361827,0,0,18.8,0,0,0.027,-0.011,-0.998,0,-0.7,0,0
1.1461827,0,0,18.8,0,0,0.027,-0.011,-0.998,0,-0.7,0,0
1.1561827,0,0,18.8,0,0,0.027,-0.011,-0.998,0,-0.7,0,0
1.1661827,0,0,18.8,0,0,0.028,-0.014,-0.999,0.1,-0.7,0,0
1.1761827,0,0,18.8,0,0,0.028,-0.014,-0.999,0.1,-0.7,0,0
1.1861827,0,0,18.8,0,0,0.028,-0.014,-0.999,0.1,-0.7,0,0
1.1961827,0,0,18.8,0,0,0.028,-0.014,-0.999,0.1,-0.7,0,0
1.2061827,0,0,18.8,0,0,0.028,-0.014,-0.999,0.1,-0.7,0,0
1.2161827,0,0,18.8,0,0,0.028,-0.012,-0.999,0,-0.7,0,0
1.2261827,0,0,18.8,0,0,0.028,-0.012,-0.999,0,-0.7,0,0
1.2361827,0,0,18.8,0,0,0.028,-0.012,-0.999,0,-0.7,0,0
1.2461827,0,0,18.8,0,0,0.028,-0.012,-0.999,0,-0.7,0,0
1.2561827,0,0,18.8,0,0,0.028,-0.012,-0.999,0,-0.7,0,0
1.2661827,0,0,18.8,0,0,0.028,-0.012,-0.999,0.1,-0.7,0,0
1.2761827,0,0,18.8,0,0,0.028,-0.012,-0.999,0.1,-0.7,0,0
1.2861827,0,0,18.8,0,0,0.028,-0.012,-0.999,0.1,-0.7,0,0
