Time_s,RPM,Iq_A,Vbat_V,Tinv_C,Treg_C,AccX_g,AccY_g,AccZ_g,GyrX_dps,GyrY_dps,GyrZ_dps
1.8625726,0,0,18.9,0,0,0.029,-0.012,-1.001,0.3,-0.5,0
1.8725726,0,0,18.9,0,0,0.029,-0.012,-1.001,0.3,-0.5,0
1.8825726,0,0,18.9,0,0,0.029,-0.012,-1.001,0.3,-0.5,0
1.8925726,0,0,18.9,0,0,0.029,-0.012,-1.001,0.3,-0.5,0
1.9025726,0,0,18.9,0,0,0.029,-0.012,-1.001,0.3,-0.5,0
1.9125726,0,0,18.8,0,0,0.028,-0.014,-1.002,0.3,-0.5,0
1.9225726,0,0,18.8,0,0,0.028,-0.014,-1.002,0.3,-0.5,0
1.9325726,0,0,18.8,0,0,0.028,-0.014,-1.002,0.3,-0.5,0
1.9425726,0,0,18.8,0,0,0.028,-0.014,-1.002,0.3,-0.5,0
1.9525726,0,0,18.8,0,0,0.028,-0.014,-1.002,0.3,-0.5,0
1.9625726,0,0,18.9,0,0,0.029,-0.014,-1.001,0.3,-0.6,0
1.9725726,0,0,18.9,0,0,0.029,-0.014,-1.001,0.3,-0.6,0
1.9825726,0,0,18.9,0,0,0.029,-0.014,-1.001,0.3,-0.6,0
1.9925726,0,0,18.9,0,0,0.029,-0.014,-1.001,0.3,-0.6,0
2.0025726,0,0,18.9,0,0,0.029,-0.014,-1.001,0.3,-0.6,0
2.0125726,0,0,18.8,0,0,0.028,-0.013,-1,0.3,-0.6,0.1
2.0225726,0,0,18.8,0,0,0.028,-0.013,-1,0.3,-0.6,0.1
2.0325726,0,0,18.8,0,0,0.028,-0.013,-1,0.3,-0.6,0.1
2.0425726,0,0,18.8,0,0,0.028,-0.013,-1,0.3,-0.6,0.1
2.0525726,0,0,18.8,0,0,0.028,-0.013,-1,0.3,-0.6,0.1
2.0625726,0,0,18.8,0,0,0.028,-0.013,-1.003,0.2,-0.6,0
2.0725726,0,0,18.8,0,0,0.028,-0.013,-1.003,0.2,-0.6,0
2.0825726,0,0,18.8,0,0,0.028,-0.013,-1.003,0.2,-0.6,0
2.0925726,0,0,18.8,0,0,0.028,-0.013,-1.003,0.2,-0.6,0
2.1025726,0,0,18.8,0,0,0.028,-0.013,-1.003,0.2,-0.6,0
2.1125726,0,0,18.9,0,0,0.029,-0.014,-1.001,0.3,-0.6,0.1
2.1225726,0,0,18.9,0,0,0.029,-0.014,-1.001,0.3,-0.6,0.1
2.1325726,0,0,18.9,0,0,0.029,-0.014,-1.001,0.3,-0.6,0.1
2.1425726,0,0,18.9,0,0,0.029,-0.014,-1.001,0.3,-0.6,0.1
2.1525726,0,0,18.9,0,0,0.029,-0.014,-1.001,0.3,-0.6,0.1
2.1625726,0,0,18.9,0,0,0.028,-0.014,-1.001,0.3,-0.5,0
2.1725726,0,0,18.9,0,0,0.028,-0.014,-1.001,0.3,-0.5,0
2.1825726,0,0,18.9,0,0,0.028,-0.014,-1.001,0.3,-0.5,0
2.1925726,0,0,18.9,0,0,0.028,-0.014,-1.001,0.3,-0.5,0
2.2025726,0,0,18.9,0,0,0.028,-0.014,-1.001,0.3,-0.5,0
2.2125726,0,0,18.8,0,0,0.028,-0.014,-1.001,0.3,-0.6,0
2.2225726,0,0,18.8,0,0,0.028,-0.014,-1.001,0.3,-0.6,0
2.2325726,0,0,18.8,0,0,0.028,-0.014,-1.001,0.3,-0.6,0
2.2425726,0,0,18.8,0,0,0.028,-0.014,-1.001,0.3,-0.6,0
2.2525726,0,0,18.8,0,0,0.028,-0.014,-1.001,0.3,-0.6,0
2.2625726,0,0,18.8,0,0,0.028,-0.013,-1.004,0.3,-0.6,0
2.2725726,0,0,18.8,0,0,0.028,-0.013,-1.004,0.3,-0.6,0
2.2825726,0,0,18.8,0,0,0.028,-0.013,-1.004,0.3,-0.6,0
2.2925726,0,0,18.8,0,0,0.028,-0.013,-1.004,0.3,-0.6,0
2.3025726,0,0,18.8,0,0,0.028,-0.013,-1.004,0.3,-0.6,0
2.3125726,0,0,18.9,0,0,0.029,-0.014,-1.003,0.3,-0.5,0
2.3225726,0,0,18.9,0,0,0.029,-0.014,-1.003,0.3,-0.5,0
2.3325726,0,0,18.9,0,0,0.029,-0.014,-1.003,0.3,-0.5,0
2.3425726,0,0,18.9,0,0,0.029,-0.014,-1.003,0.3,-0.5,0
2.3525726,0,0,18.9,0,0,0.029,-0.014,-1.003,0.3,-0.5,0
2.3625726,0,0,18.8,0,0,0.028,-0.015,-1.002,0.2,-0.6,0
2.3725726,0,0,18.8,0,0,0.028,-0.015,-1.002,0.2,-0.6,0
2.3825726,0,0,18.8,0,0,0.028,-0.015,-1.002,0.2,-0.6,0
2.3925726,0,0,18.8,0,0,0.028,-0.015,-1.002,0.2,-0.6,0
2.4025726,0,0,18.8,0,0,0.028,-0.015,-1.002,0.2,-0.6,0
2.4125726,0,0,18.9,0,0,0.028,-0.013,-1.002,0.3,-0.6,0
2.4225726,0,0,18.9,0,0,0.028,-0.013,-1.002,0.3,-0.6,0
2.4325726,0,0,18.9,0,0,0.028,-0.013,-1.002,0.3,-0.6,0
2.4425726,0,0,18.9,0,0,0.028,-0.013,-1.002,0.3,-0.6,0
2.4525726,0,0,18.9,0,0,0.028,-0.013,-1.002,0.3,-0.6,0
2.4625726,0,0,18.9,0,0,0.028,-0.014,-1.002,0.3,-0.5,0
2.4725726,0,0,18.9,0,0,0.028,-0.014,-1.002,0.3,-0.5,0
2.4825726,0,0,18.9,0,0,0.028,-0.014,-1.002,0.3,-0.5,0
2.4925726,0,0,18.9,0,0,0.028,-0.014,-1.002,0.3,-0.5,0
2.5025726,0,0,18.9,0,0,0.028,-0.014,-1.002,0.3,-0.5,0
2.5125726,0,0,18.8,0,0,0.029,-0.013,-1.001,0.3,-0.6,0
2.5225726,0,0,18.8,0,0,0.029,-0.013,-1.001,0.3,-0.6,0
2.5325726,0,0,18.8,0,0,0.029,-0.013,-1.001,0.3,-0.6,0
2.5425726,0,0,18.8,0,0,0.029,-0.013,-1.001,0.3,-0.6,0
2.5525726,0,0,18.8,0,0,0.029,-0.013,-1.001,0.3,-0.6,0
2.5625726,0,0,18.8,0,0,0.028,-0.013,-1.002,0.3,-0.6,0
2.5725726,0,0,18.8,0,0,0.028,-0.013,-1.002,0.3,-0.6,0
2.5825726,0,0,18.8,0,0,0.028,-0.013,-1.002,0.3,-0.6,0
2.5925726,0,0,18.8,0,0,0.028,-0.013,-1.002,0.3,-0.6,0
2.6025726,0,0,18.8,0,0,0.028,-0.013,-1.002,0.3,-0.6,0
2.6125726,0,0,18.8,0,0,0.029,-0.013,-1.003,0.3,-0.4,0
2.6225726,0,0,18.8,0,0,0.029,-0.013,-1.003,0.3,-0.4,0
2.6325726,0,0,18.8,0,0,0.029,-0.013,-1.003,0.3,-0.4,0
2.6425726,0,0,18.8,0,0,0.029,-0.013,-1.003,0.3,-0.4,0
2.6525726,0,0,18.8,0,0,0.029,-0.013,-1.003,0.3,-0.4,0
2.6625726,0,0,18.9,0,0,0.028,-0.013,-1.002,0.3,-0.6,0
2.6725726,0,0,18.9,0,0,0.028,-0.013,-1.002,0.3,-0.6,0
2.6825726,0,0,18.9,0,0,0.028,-0.013,-1.002,0.3,-0.6,0
2.6925726,0,0,18.9,0,0,0.028,-0.013,-1.002,0.3,-0.6,0
2.7025726,0,0,18.9,0,0,0.028,-0.013,-1.002,0.3,-0.6,0
2.7125726,0,0,18.8,0,0,0.028,-0.015,-1.002,0.3,-0.6,0
2.7225726,0,0,18.8,0,0,0.028,-0.015,-1.002,0.3,-0.6,0
2.7325726,0,0,18.8,0,0,0.028,-0.015,-1.002,0.3,-0.6,0
2.7425726,0,0,18.8,0,0,0.028,-0.015,-1.002,0.3,-0.6,0
2.7525726,0,0,18.8,0,0,0.028,-0.015,-1.002,0.3,-0.6,0
2.7625726,0,0,18.8,0,0,0.028,-0.013,-1.002,0.3,-0.6,0
2.7725726,0,0,18.8,0,0,0.028,-0.013,-1.002,0.3,-0.6,0
2.7825726,0,0,18.8,0,0,0.028,-0.013,-1.002,0.3,-0.6,0
2.7925726,0,0,18.8,0,0,0.028,-0.013,-1.002,0.3,-0.6,0
2.8025726,0,0,18.8,0,0,0.028,-0.013,-1.002,0.3,-0.6,0
2.8125726,0,0,18.8,0,0,0.028,-0.013,-1.002,0.3,-0.6,0
2.8225726,0,0,18.8,0,0,0.028,-0.013,-1.002,0.3,-0.6,0
2.8325726,0,0,18.8,0,0,0.028,-0.013,-1.002,0.3,-0.6,0
2.8425726,0,0,18.8,0,0,0.028,-0.013,-1.002,0.3,-0.6,0
2.8525726,0,0,18.8,0,0,0.028,-0.013,-1.002,0.3,-0.6,0
2.8625726,0,0,18.8,0,0,0.029,-0.013,-1.002,0.3,-0.5,0.1
2.8725726,0,0,18.8,0,0,0.029,-0.013,-1.002,0.3,-0.5,0.1
2.8825726,0,0,18.8,0,0,0.029,-0.013,-1.002,0.3,-0.5,0.1
2.8925726,0,0,18.8,0,0,0.029,-0.013,-1.002,0.3,-0.5,0.1
2.9025726,0,0,18.8,0,0,0.029,-0.013,-1.002,0.3,-0.5,0.1
2.9125726,0,0,18.8,0,0,0.029,-0.013,-1.003,0.2,-0.6,0
2.9225726,0,0,18.8,0,0,0.029,-0.013,-1.003,0.2,-0.6,0
2.9325726,0,0,18.8,0,0,0.029,-0.013,-1.003,0.2,-0.6,0
2.9425726,0,0,18.8,0,0,0.029,-0.013,-1.003,0.2,-0.6,0
2.9525726,0,0,18.8,0,0,0.029,-0.013,-1.003,0.2,-0.6,0
2.9625726,0,0,18.8,0,0,0.028,-0.012,-1.003,0.3,-0.5,0
2.9725726,0,0,18.8,0,0,0.028,-0.012,-1.003,0.3,-0.5,0
2.9825726,0,0,18.8,0,0,0.028,-0.012,-1.003,0.3,-0.5,0
2.9925726,0,0,18.8,0,0,0.028,-0.012,-1.003,0.3,-0.5,0
3.0025726,0,0,18.8,0,0,0.028,-0.012,-1.003,0.3,-0.5,0
3.0125726,0,0,18.8,0,0,0.028,-0.014,-1.001,0.3,-0.5,0
3.0225726,0,0,18.8,0,0,0.028,-0.014,-1.001,0.3,-0.5,0
3.0325726,0,0,18.8,0,0,0.028,-0.014,-1.001,0.3,-0.5,0
3.0425726,0,0,18.8,0,0,0.028,-0.014,-1.001,0.3,-0.5,0
3.0525726,0,0,18.8,0,0,0.028,-0.014,-1.001,0.3,-0.5,0
3.0625726,0,0,18.8,0,0,0.028,-0.015,-1.002,0.2,-0.6,0
3.0725726,0,0,18.8,0,0,0.028,-0.015,-1.002,0.2,-0.6,0
3.0825726,0,0,18.8,0,0,0.028,-0.015,-1.002,0.2,-0.6,0
3.0925726,0,0,18.8,0,0,0.028,-0.015,-1.002,0.2,-0.6,0
3.1025726,0,0,18.8,0,0,0.028,-0.015,-1.002,0.2,-0.6,0
3.1125726,0,0,18.9,0,0,0.029,-0.013,-1,0.3,-0.6,0
3.1225726,0,0,18.9,0,0,0.029,-0.013,-1,0.3,-0.6,0
3.1325726,0,0,18.9,0,0,0.029,-0.013,-1,0.3,-0.6,0
3.1425726,0,0,18.9,0,0,0.029,-0.013,-1,0.3,-0.6,0
3.1525726,0,0,18.9,0,0,0.029,-0.013,-1,0.3,-0.6,0
3.1625726,0,0,18.8,0,0,0.028,-0.015,-1.002,0.3,-0.5,0
3.1725726,0,0,18.8,0,0,0.028,-0.015,-1.002,0.3,-0.5,0
3.1825726,0,0,18.8,0,0,0.028,-0.015,-1.002,0.3,-0.5,0
3.1925726,0,0,18.8,0,0,0.028,-0.015,-1.002,0.3,-0.5,0
3.2025726,0,0,18.8,0,0,0.028,-0.015,-1.002,0.3,-0.5,0
3.2125726,0,0,18.8,0,0,0.028,-0.013,-1.001,0.3,-0.5,0
3.2225726,0,0,18.8,0,0,0.028,-0.013,-1.001,0.3,-0.5,0
3.2325726,0,0,18.8,0,0,0.028,-0.013,-1.001,0.3,-0.5,0
3.2425726,0,0,18.8,0,0,0.028,-0.013,-1.001,0.3,-0.5,0
3.2525726,0,0,18.8,0,0,0.028,-0.013,-1.001,0.3,-0.5,0
3.2625726,0,0,18.8,0,0,0.028,-0.012,-1.001,0.3,-0.6,0.1
3.2725726,0,0,18.8,0,0,0.028,-0.012,-1.001,0.3,-0.6,0.1
3.2825726,0,0,18.8,0,0,0.028,-0.012,-1.001,0.3,-0.6,0.1
3.2925726,0,0,18.8,0,0,0.028,-0.012,-1.001,0.3,-0.6,0.1
3.3025726,0,0,18.8,0,0,0.028,-0.012,-1.001,0.3,-0.6,0.1
3.3125726,0,0,18.8,0,0,0.029,-0.013,-1.003,0.2,-0.6,0
3.3225726,0,0,18.8,0,0,0.029,-0.013,-1.003,0.2,-0.6,0
3.3325726,0,0,18.8,0,0,0.029,-0.013,-1.003,0.2,-0.6,0
3.3425726,0,0,18.8,0,0,0.029,-0.013,-1.003,0.2,-0.6,0
3.3525726,0,0,18.8,0,0,0.029,-0.013,-1.003,0.2,-0.6,0
3.3625726,0,0,18.8,0,0,0.028,-0.013,-1.002,0.3,-0.5,0
3.37257259999999,0,0,18.8,0,0,0.028,-0.013,-1.002,0.3,-0.5,0
3.3825726,0,0,18.8,0,0,0.028,-0.013,-1.002,0.3,-0.5,0
3.39257259999999,0,0,18.8,0,0,0.028,-0.013,-1.002,0.3,-0.5,0
3.4025726,0,0,18.8,0,0,0.028,-0.013,-1.002,0.3,-0.5,0
3.41257259999999,0,0,18.9,0,0,0.029,-0.014,-1.003,0.3,-0.5,0
3.42257259999999,0,0,18.9,0,0,0.029,-0.014,-1.003,0.3,-0.5,0
3.43257259999999,0,0,18.9,0,0,0.029,-0.014,-1.003,0.3,-0.5,0
3.44257259999999,0,0,18.9,0,0,0.029,-0.014,-1.003,0.3,-0.5,0
3.45257259999999,0,0,18.9,0,0,0.029,-0.014,-1.003,0.3,-0.5,0
3.46257259999999,0,0,18.9,0,0,0.028,-0.014,-1.002,0.3,-0.6,0
3.47257259999999,0,0,18.9,0,0,0.028,-0.014,-1.002,0.3,-0.6,0
3.48257259999999,0,0,18.9,0,0,0.028,-0.014,-1.002,0.3,-0.6,0
