Time_s,RPM,Iq_A,Vbat_V,Tinv_C,Treg_C,AccX_g,AccY_g,AccZ_g,GyrX_dps,GyrY_dps,GyrZ_dps
0.530217,0,0,18.9,0,0,0.029,-0.013,-1.001,0.3,-0.6,0
0.540217,0,0,18.9,0,0,0.029,-0.013,-1.001,0.3,-0.6,0
0.550217,0,0,18.9,0,0,0.029,-0.013,-1.001,0.3,-0.6,0
0.560217,0,0,18.9,0,0,0.029,-0.013,-1.001,0.3,-0.6,0
0.570217,0,0,18.9,0,0,0.029,-0.013,-1.001,0.3,-0.6,0
0.580217,0,0,18.8,0,0,0.028,-0.014,-1.001,0.3,-0.5,0
0.590217,0,0,18.8,0,0,0.028,-0.014,-1.001,0.3,-0.5,0
0.600217,0,0,18.8,0,0,0.028,-0.014,-1.001,0.3,-0.5,0
0.610217,0,0,18.8,0,0,0.028,-0.014,-1.001,0.3,-0.5,0
0.620217,0,0,18.8,0,0,0.028,-0.014,-1.001,0.3,-0.5,0
0.672566,0,0,18.9,0,0,0.027,-0.012,-1.002,0.3,-0.5,0
0.682566,0,0,18.9,0,0,0.027,-0.012,-1.002,0.3,-0.5,0
0.692566,0,0,18.9,0,0,0.027,-0.012,-1.002,0.3,-0.5,0
0.702566,0,0,18.9,0,0,0.027,-0.012,-1.002,0.3,-0.5,0
0.712566,0,0,18.9,0,0,0.027,-0.012,-1.002,0.3,-0.5,0
0.722566,0,0,18.9,0,0,0.03,-0.012,-1.001,0.3,-0.6,0
0.732566,0,0,18.9,0,0,0.03,-0.012,-1.001,0.3,-0.6,0
0.742566,0,0,18.9,0,0,0.03,-0.012,-1.001,0.3,-0.6,0
0.752566,0,0,18.9,0,0,0.03,-0.012,-1.001,0.3,-0.6,0
0.762566,0,0,18.9,0,0,0.03,-0.012,-1.001,0.3,-0.6,0
0.772566,0,0,18.9,0,0,0.028,-0.013,-1.001,0.3,-0.6,0
0.782566,0,0,18.9,0,0,0.028,-0.013,-1.001,0.3,-0.6,0
0.792566,0,0,18.9,0,0,0.028,-0.013,-1.001,0.3,-0.6,0
0.802566,0,0,18.9,0,0,0.028,-0.013,-1.001,0.3,-0.6,0
0.812566,0,0,18.9,0,0,0.028,-0.013,-1.001,0.3,-0.6,0
0.822566,0,0,18.9,0,0,0.028,-0.012,-1.001,0.3,-0.5,0
0.832566,0,0,18.9,0,0,0.028,-0.012,-1.001,0.3,-0.5,0
0.842566,0,0,18.9,0,0,0.028,-0.012,-1.001,0.3,-0.5,0
0.852566,0,0,18.9,0,0,0.028,-0.012,-1.001,0.3,-0.5,0
0.862566,0,0,18.9,0,0,0.028,-0.012,-1.001,0.3,-0.5,0
0.872566,0,0,18.8,0,0,0.029,-0.014,-1.001,0.3,-0.5,0
0.882566,0,0,18.8,0,0,0.029,-0.014,-1.001,0.3,-0.5,0
0.892566,0,0,18.8,0,0,0.029,-0.014,-1.001,0.3,-0.5,0
0.902566,0,0,18.8,0,0,0.029,-0.014,-1.001,0.3,-0.5,0
0.912566,0,0,18.8,0,0,0.029,-0.014,-1.001,0.3,-0.5,0
0.922566,0,0,18.8,0,0,0.027,-0.014,-1.002,0.3,-0.6,0
0.932566,0,0,18.8,0,0,0.027,-0.014,-1.002,0.3,-0.6,0
0.942566,0,0,18.8,0,0,0.027,-0.014,-1.002,0.3,-0.6,0
0.952566,0,0,18.8,0,0,0.027,-0.014,-1.002,0.3,-0.6,0
0.962566,0,0,18.8,0,0,0.027,-0.014,-1.002,0.3,-0.6,0
0.972566,0,0,18.8,0,0,0.028,-0.012,-1.002,0.2,-0.5,0
0.982566,0,0,18.8,0,0,0.028,-0.012,-1.002,0.2,-0.5,0
0.992566,0,0,18.8,0,0,0.028,-0.012,-1.002,0.2,-0.5,0
1.002566,0,0,18.8,0,0,0.028,-0.012,-1.002,0.2,-0.5,0
1.012566,0,0,18.8,0,0,0.028,-0.012,-1.002,0.2,-0.5,0
1.022566,0,0,18.8,0,0,0.028,-0.012,-1.001,0.3,-0.5,0
1.032566,0,0,18.8,0,0,0.028,-0.012,-1.001,0.3,-0.5,0
1.042566,0,0,18.8,0,0,0.028,-0.012,-1.001,0.3,-0.5,0
1.052566,0,0,18.8,0,0,0.028,-0.012,-1.001,0.3,-0.5,0
1.062566,0,0,18.8,0,0,0.028,-0.012,-1.001,0.3,-0.5,0
1.072566,0,0,18.9,0,0,0.028,-0.012,-1.002,0.3,-0.5,0
1.082566,0,0,18.9,0,0,0.028,-0.012,-1.002,0.3,-0.5,0
1.092566,0,0,18.9,0,0,0.028,-0.012,-1.002,0.3,-0.5,0
1.102566,0,0,18.9,0,0,0.028,-0.012,-1.002,0.3,-0.5,0
1.112566,0,0,18.9,0,0,0.028,-0.012,-1.002,0.3,-0.5,0
1.1233911,0,0,18.9,0,0,0.028,-0.012,-1.002,0.3,-0.5,0
1.1333911,0,0,18.9,0,0,0.028,-0.012,-1.002,0.3,-0.5,0
1.1433911,0,0,18.9,0,0,0.028,-0.012,-1.002,0.3,-0.5,0
1.1533911,0,0,18.9,0,0,0.028,-0.012,-1.002,0.3,-0.5,0
1.1633911,0,0,18.9,0,0,0.028,-0.012,-1.002,0.3,-0.5,0
1.1733911,0,0,18.8,0,0,0.029,-0.013,-1.002,0.2,-0.4,0
1.1833911,0,0,18.8,0,0,0.029,-0.013,-1.002,0.2,-0.4,0
1.1933911,0,0,18.8,0,0,0.029,-0.013,-1.002,0.2,-0.4,0
1.2033911,0,0,18.8,0,0,0.029,-0.013,-1.002,0.2,-0.4,0
1.2133911,0,0,18.8,0,0,0.029,-0.013,-1.002,0.2,-0.4,0
1.2233911,0,0,18.9,0,0,0.028,-0.014,-1.001,0.3,-0.6,0
1.2333911,0,0,18.9,0,0,0.028,-0.014,-1.001,0.3,-0.6,0
1.2433911,0,0,18.9,0,0,0.028,-0.014,-1.001,0.3,-0.6,0
1.2533911,0,0,18.9,0,0,0.028,-0.014,-1.001,0.3,-0.6,0
1.2633911,0,0,18.9,0,0,0.028,-0.014,-1.001,0.3,-0.6,0
1.2866328,0,0,18.9,0,0,0.03,-0.014,-1.002,0.3,-0.5,0
1.2966328,0,0,18.9,0,0,0.03,-0.014,-1.002,0.3,-0.5,0
1.3066328,0,0,18.9,0,0,0.03,-0.014,-1.002,0.3,-0.5,0
1.3166328,0,0,18.9,0,0,0.03,-0.014,-1.002,0.3,-0.5,0
1.3266328,0,0,18.9,0,0,0.03,-0.014,-1.002,0.3,-0.5,0
1.3366328,0,0,18.8,0,0,0.029,-0.014,-1.002,0.2,-0.6,0
1.3466328,0,0,18.8,0,0,0.029,-0.014,-1.002,0.2,-0.6,0
1.3566328,0,0,18.8,0,0,0.029,-0.014,-1.002,0.2,-0.6,0
1.3666328,0,0,18.8,0,0,0.029,-0.014,-1.002,0.2,-0.6,0
1.3766328,0,0,18.8,0,0,0.029,-0.014,-1.002,0.2,-0.6,0
1.3866328,0,0,18.8,0,0,0.028,-0.012,-1.002,0.3,-0.5,0
1.3966328,0,0,18.8,0,0,0.028,-0.012,-1.002,0.3,-0.5,0
1.4066328,0,0,18.8,0,0,0.028,-0.012,-1.002,0.3,-0.5,0
1.4166328,0,0,18.8,0,0,0.028,-0.012,-1.002,0.3,-0.5,0
1.4266328,0,0,18.8,0,0,0.028,-0.012,-1.002,0.3,-0.5,0
1.4366328,0,0,18.8,0,0,0.028,-0.013,-1,0.3,-0.5,0
1.4466328,0,0,18.8,0,0,0.028,-0.013,-1,0.3,-0.5,0
1.4566328,0,0,18.8,0,0,0.028,-0.013,-1,0.3,-0.5,0
1.4666328,0,0,18.8,0,0,0.028,-0.013,-1,0.3,-0.5,0
1.4766328,0,0,18.8,0,0,0.028,-0.013,-1,0.3,-0.5,0
1.4866328,0,0,18.9,0,0,0.028,-0.014,-1.001,0.2,-0.5,0
1.4966328,0,0,18.9,0,0,0.028,-0.014,-1.001,0.2,-0.5,0
1.5066328,0,0,18.9,0,0,0.028,-0.014,-1.001,0.2,-0.5,0
1.5166328,0,0,18.9,0,0,0.028,-0.014,-1.001,0.2,-0.5,0
1.5266328,0,0,18.9,0,0,0.028,-0.014,-1.001,0.2,-0.5,0
1.5366328,0,0,18.9,0,0,0.028,-0.012,-1.002,0.3,-0.6,0
1.5466328,0,0,18.9,0,0,0.028,-0.012,-1.002,0.3,-0.6,0
1.5566328,0,0,18.9,0,0,0.028,-0.012,-1.002,0.3,-0.6,0
1.5666328,0,0,18.9,0,0,0.028,-0.012,-1.002,0.3,-0.6,0
1.5766328,0,0,18.9,0,0,0.028,-0.012,-1.002,0.3,-0.6,0
1.5901223,0,0,18.8,0,0,0.029,-0.014,-1.001,0.3,-0.5,0.1
1.6001223,0,0,18.8,0,0,0.029,-0.014,-1.001,0.3,-0.5,0.1
1.6101223,0,0,18.8,0,0,0.029,-0.014,-1.001,0.3,-0.5,0.1
1.6201223,0,0,18.8,0,0,0.029,-0.014,-1.001,0.3,-0.5,0.1
